"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.1259697	0.8913456	0.2130369	0.4029645	0.6473154	0.0728844	0.5253269	0.7188993	1.0149541	0.9845320	0.5507580	1.0315235	0.7071119	0.5686321	0.7986323	0.6685677	0.1136796	0.7632355	0.9660201	0.9936202	0.9016694	0.7450569	1.0933636	0.4387790	0.1139078	1.0630045	0.9133124	1.0272837	0.4939953	0.3830874	0.4977442	0.3182656	0.5335365	0.9051022	0.9580699	0.8651763	0.7507140	0.5235806	0.5221554	0.9350113	0.3061186	0.6640232	0.7774601	0.0484300	0.8830517	0.5956212	0.7708753	0.9854079	0.5149942	0.3410642
150	0.0996080	0.9745402	0.2629247	0.3166190	0.6551712	0.0956020	0.3703288	0.7298227	1.0947169	1.0037314	0.4795069	1.0505572	0.6292872	0.5162131	0.8384884	0.6435516	0.1246248	0.7807570	0.9042926	1.0013218	0.9889682	0.7838519	1.0399631	0.4654797	0.1331374	1.0611185	0.7813751	0.9847652	0.5988343	0.3953367	0.5857533	0.2609623	0.5175928	1.0276341	0.9545322	0.8412396	0.5641631	0.5882341	0.4515361	0.9022317	0.2939729	0.5015693	0.8305728	0.0290260	0.8940448	0.6010959	0.7382563	0.9402413	0.5440369	0.2574576
200	0.1037485	0.9822052	0.3082011	0.2114376	0.5225345	0.0968569	0.2965224	0.7749841	0.9443718	1.0254372	0.4225579	0.8947409	0.6942496	0.4758177	0.8468569	0.6655090	0.1015790	0.9077246	0.9679447	0.9661987	1.0160159	0.8577332	0.9918389	0.6549396	0.0823066	0.9445465	0.7520878	1.0070568	0.7057434	0.4525042	0.6784214	0.3201687	0.5071575	1.0839435	1.0301763	0.8727666	0.5202492	0.6175055	0.4594767	0.9265123	0.3125273	0.3846098	0.7674060	0.0119783	0.8094934	0.4434354	0.6902155	0.9096255	0.6236210	0.1705924
250	0.0937797	1.0496263	0.3791415	0.1887168	0.5368456	0.0911296	0.3084696	0.8110204	0.9052474	1.0484714	0.3811775	0.7422596	0.6255088	0.5205211	0.8623621	0.5962663	0.1408447	0.8746332	0.9781386	0.8995274	1.0039642	0.8639168	1.0363300	0.6219997	0.0769524	1.0323360	0.8580129	0.8933195	0.7172621	0.3893942	0.6984034	0.4468173	0.4039999	0.9768713	1.0830853	0.8319308	0.4621509	0.6942197	0.4368811	0.8642681	0.2669347	0.2988899	0.8804711	0.0204754	0.8682235	0.3680526	0.6358831	0.8757874	0.6431394	0.2196836
300	0.1232633	0.9947569	0.3767661	0.1821590	0.5292775	0.0917770	0.2781941	0.7853320	1.0487482	1.0179252	0.3763270	0.6621769	0.5284817	0.5121011	0.8640152	0.5331935	0.1968034	0.8500611	0.9730732	0.8950526	0.8796069	0.9309043	0.9857345	0.5753133	0.0900533	0.9628696	0.8476941	0.8488208	0.7002735	0.4234332	0.7186122	0.3879627	0.3670429	0.9336508	0.9779488	0.8449618	0.4462334	0.7279729	0.3840126	0.9308980	0.2798311	0.2128790	0.8422701	0.0275117	0.9171831	0.3279655	0.5934866	0.8040192	0.7024092	0.2271439
350	0.0931193	0.9902885	0.3888674	0.1962140	0.5264382	0.1149318	0.2616634	0.8471162	1.0066187	1.0421394	0.5269591	0.5778062	0.5418191	0.4527517	0.8949115	0.4445281	0.1730985	0.8636804	0.9464898	0.7570785	0.8760031	0.8698902	0.9588992	0.5422272	0.0761545	0.9556764	0.8748132	0.8707015	0.6674991	0.4308177	0.6325900	0.3904824	0.3685764	0.9647486	1.0734912	0.8311407	0.4699100	0.6178197	0.4286942	0.9183187	0.3033541	0.2024166	0.7343281	0.0162309	0.9515218	0.2535990	0.5735132	0.8148674	0.6813750	0.1587652
400	0.0587947	0.9293941	0.3475593	0.2111278	0.5188007	0.0566171	0.2803328	0.8305364	1.0365932	1.0241984	0.5344508	0.6473022	0.5253678	0.3983991	1.0054265	0.5165952	0.1066428	0.8607340	1.0131482	0.8288883	0.9072550	0.9389821	0.9322424	0.5478050	0.0763671	1.0203900	0.8286802	0.9220989	0.6630185	0.4535559	0.7406735	0.4262634	0.3275211	1.0222546	1.0416603	0.9842803	0.4473265	0.5823959	0.4041036	0.9073320	0.2774807	0.1686143	0.9083658	0.0346814	0.8945929	0.2223501	0.5647728	0.8894132	0.5192224	0.1821271
450	0.0909673	1.0381629	0.3654365	0.1744939	0.5094652	0.0499027	0.2675357	0.8032879	0.9282141	1.0950965	0.6435605	0.5767138	0.6420508	0.4364207	0.8067009	0.4682323	0.0730413	0.7714614	0.9535319	0.7970675	0.9185149	0.9501697	0.9826602	0.5617156	0.0955886	1.0284931	0.7882434	0.9916570	0.6317982	0.4661990	0.7097605	0.4560125	0.3414088	0.9808520	0.9642698	0.8186855	0.4220538	0.6235431	0.4197960	0.9021307	0.2506047	0.1861592	0.8935829	0.0323905	0.9781901	0.2186778	0.5805610	0.8086455	0.4875283	0.2336242
500	0.0991878	1.0866700	0.3172349	0.1701909	0.5081529	0.0365932	0.3144265	0.8412488	0.9086287	1.0605871	0.6798886	0.5333552	0.5435876	0.4162372	0.6874894	0.4891491	0.0574374	0.8045336	1.0289189	0.8180148	0.9085327	0.9759116	0.8262112	0.5424684	0.1255487	1.0735792	0.8073776	0.9767912	0.6858793	0.4503302	0.7315810	0.4463597	0.3469723	0.9108311	0.9992551	0.7996451	0.3978326	0.5946596	0.4210775	0.9951135	0.2149229	0.1630743	0.7988881	0.0221178	0.9446238	0.2516850	0.6349626	0.7630838	0.5848984	0.2734930
550	0.1099271	0.9521982	0.3271193	0.5415678	0.6384935	0.0607694	0.4879100	0.7772810	0.9176998	1.0302690	0.7540656	0.5188630	0.7905949	0.4672853	0.6061827	0.4676795	0.0590493	0.6788197	0.9663307	0.9293226	0.9491871	0.8320973	0.8703935	0.3341443	0.1448938	1.1741092	0.8712252	0.9605612	0.4814389	0.4873295	0.5821992	0.4474956	0.4385528	0.8674730	1.0145947	0.8765156	0.5372804	0.5662861	0.3704822	1.0945381	0.2197559	0.1348909	0.7250612	0.0465980	1.0173090	0.2783082	0.6056243	0.8529763	0.4402483	0.5838014
600	0.0890084	1.0014972	0.2621219	0.7527441	0.7917693	0.0696029	0.8116476	0.8089584	0.9898131	0.9994036	0.6198100	0.6701539	1.0176550	0.4865148	0.5871022	0.5888861	0.0608180	0.5079606	0.9660949	0.9214762	1.0097448	0.7378152	0.9682731	0.1445490	0.1269893	1.1418641	0.8923463	1.0087958	0.2377848	0.5178935	0.3252553	0.4444515	0.4674051	0.8106924	1.0556920	0.7467447	0.6586609	0.5775430	0.4555771	1.0716747	0.3135045	0.2200856	0.7997950	0.0558514	1.0108169	0.2975451	0.6122245	0.8762330	0.4340049	0.7598263
650	0.0721247	0.8495388	0.2048114	0.8735373	1.0041292	0.0771969	0.9058746	0.7621103	1.0106627	0.9913475	0.4990302	0.9155730	0.9449695	0.4080826	0.6929387	0.6043932	0.0869911	0.4617115	0.9639401	0.9453465	0.9489983	0.6426264	0.8694871	0.0884372	0.1239930	1.0625991	0.9677042	1.1266075	0.1106803	0.4852199	0.2215848	0.4627220	0.5340124	0.7773577	1.0074306	0.6422157	0.8392050	0.5610267	0.4203695	1.0143264	0.3024955	0.4014231	0.7757756	0.0811772	0.9917466	0.3632829	0.6481778	0.9689533	0.4013133	0.9013824
700	0.0831494	0.9522791	0.1682840	1.0128168	1.0462067	0.0773461	0.8952887	0.6954994	0.9497234	0.9437262	0.5033546	0.9545929	0.9237975	0.4609597	0.7985296	0.6304481	0.1002458	0.4951061	0.9700200	1.0038978	0.9312820	0.6012336	0.9621698	0.0810482	0.0990768	0.9608284	0.9233533	0.9852057	0.0685183	0.4815808	0.1534794	0.4191834	0.5935222	0.8678791	1.1087917	0.6429821	0.8457295	0.4701507	0.5306048	1.0699531	0.3483432	0.6065025	0.7859995	0.0677265	1.0338950	0.4708486	0.7210272	0.8681959	0.3129994	0.9999088
750	0.0982825	0.9451027	0.1420159	0.9326543	1.1241220	0.0450165	1.0804210	0.6414401	0.9650533	0.9610674	0.5346671	0.9854388	0.9655972	0.4003608	0.7014243	0.7229801	0.1145933	0.4663375	0.9696376	0.9740619	0.9765738	0.6473913	0.9358518	0.0537718	0.1101494	1.0078545	0.8650952	1.0093547	0.0374288	0.4504025	0.1165028	0.4002754	0.7958081	0.8260809	1.0575388	0.6815903	0.9149767	0.5515275	0.4806546	0.9687430	0.3503502	0.7537810	0.8201076	0.0617100	0.9728880	0.5724538	0.8034681	1.0033747	0.3087034	0.9921605
800	0.0944969	0.9865443	0.1641286	0.9636520	0.9866045	0.0668547	1.0184876	0.5587924	1.0098085	0.9629601	0.6059335	0.8500969	0.9645608	0.4054937	0.5992248	0.7725250	0.0619416	0.4160642	0.9403531	1.0671181	0.8968156	0.6177802	0.9460492	0.0777974	0.1196652	0.9584080	0.8149895	0.9658720	0.0268878	0.4214093	0.0912845	0.3290597	0.6870149	0.9320857	1.0662536	0.7207724	0.9694501	0.5637420	0.4522587	0.9576259	0.3604737	0.7248433	0.8125068	0.0547670	1.0015087	0.4936790	0.8515807	0.9666551	0.3413915	0.9579235
850	0.1315248	0.9756519	0.2012378	0.9982022	1.0430822	0.0936063	0.9506523	0.6168812	0.9837846	0.9256696	0.5838855	0.9409727	1.0008644	0.4982662	0.6301162	0.6751506	0.0795322	0.5151261	0.9679846	0.9416310	0.8635125	0.5807640	0.9181171	0.0679237	0.1146290	0.9570532	0.8749710	0.9340556	0.0168623	0.4176236	0.0879338	0.2708078	0.6583930	0.7035875	1.0837673	0.6485361	0.9455906	0.5378268	0.4703718	0.9635622	0.4004261	0.7157392	0.8159702	0.0578070	0.9163223	0.5613083	0.8227642	0.9472388	0.2773286	0.8431959
900	0.0889050	1.0543889	0.1965032	1.1030630	1.0868423	0.1190913	0.8948737	0.6076573	1.0091926	0.9659348	0.4929152	0.9871865	1.0714605	0.5389331	0.6766721	0.6614778	0.1307849	0.4494656	0.9695897	0.9067388	0.9427486	0.6491978	1.0186468	0.0691778	0.0858602	1.0252760	0.8667679	0.9105392	0.0325910	0.4455033	0.0862672	0.2435171	0.7000964	0.7766152	0.9714319	0.6730565	0.8913854	0.5860117	0.5768697	0.9296092	0.4338631	0.7464029	0.6672529	0.0362895	0.9308206	0.5600566	0.8651128	1.0363351	0.3659922	0.8735186
950	0.0960051	1.0292933	0.1582123	1.1315056	1.0111616	0.1060787	0.9703440	0.6850070	0.9925423	1.0010151	0.4295224	0.8713733	1.0708103	0.4824447	0.7071967	0.6840806	0.1326136	0.3848828	1.1600347	0.9144497	0.9091531	0.6198841	1.0933092	0.0659866	0.1031665	1.0092958	0.9215962	0.9871073	0.0446857	0.4163226	0.0848973	0.2498607	0.6761979	0.8742023	1.0171110	0.6207647	0.8207864	0.5846215	0.5202334	0.9898333	0.4186205	0.6922893	0.6913254	0.0702548	0.8961713	0.5346060	0.7420092	1.0216555	0.3254531	0.8779479
1000	0.0623654	1.0338692	0.1113787	1.0669516	1.0074062	0.1094129	0.9917926	0.6675835	1.0567080	0.9501434	0.4445606	0.8980737	0.9682878	0.5588153	0.8473390	0.7123974	0.2057063	0.3268207	0.8571298	0.9436856	0.9851565	0.5941848	1.0409508	0.0477738	0.0905192	0.9689774	0.9847244	0.9576760	0.0364130	0.4624668	0.0950087	0.3094660	0.7276152	0.8996953	0.9963557	0.6092892	0.8543119	0.5746859	0.4035312	1.0542611	0.4690650	0.7037475	0.6868578	0.0671477	0.8703885	0.5520788	0.7894112	0.9751000	0.3546455	0.9407827

0	0.1114714	0.9603664	0.1419447	0.8922141	1.0628798	0.0649773	0.9325763	0.7862507	0.9200390	1.0608927	0.5951957	0.9892164	0.9854048	0.3517046	0.5790233	0.8045548	0.0806735	0.5045607	0.9536133	0.9971581	1.0142094	0.6479126	0.9180047	0.0639307	0.1625609	1.0081432	0.9841762	0.9993590	0.0535949	0.3841819	0.0792137	0.3734518	0.6323887	0.7945144	1.0558147	0.7631670	0.9507313	0.5818947	0.5124507	1.0083705	0.3853041	0.7626434	0.7736082	0.0875995	1.0035152	0.6493233	0.7998206	0.8143964	0.2969910	0.8998032
50	0.0486444	0.6198665	0.1651053	1.1179152	1.0194423	0.0372547	0.8739334	0.7212621	1.0449767	1.0498777	0.6122553	1.0826366	1.0123546	0.4904637	0.7150710	0.6501012	0.0702862	0.5116815	0.9886119	0.9262175	0.9214125	0.7041809	0.7207213	0.2768652	0.0999188	0.9240267	0.9499132	0.9960274	0.0611348	0.5464806	0.1007030	0.2919902	0.7345687	0.9516601	0.9973617	0.5754280	0.8618642	0.5937005	0.5028249	1.0669418	0.3657807	0.7749616	0.8652478	0.0824887	1.0513492	0.5059240	0.6920732	0.8866911	0.2349017	0.7333125
100	0.0207249	0.2427895	0.1343089	1.0713202	1.0736204	0.0309788	0.9658405	0.6580952	1.0749221	0.9743907	0.8163220	0.9870983	0.9153148	0.5433793	0.5376629	0.6817047	0.0574195	0.4443522	1.0348096	1.0988022	0.9343076	0.7529315	0.5138283	0.4695350	0.1854134	0.8726745	0.8262811	0.9692015	0.0378407	0.7699124	0.0939115	0.3223467	0.7986628	0.9099451	1.0153485	0.6802891	0.6579210	0.6298299	0.4970545	1.0739376	0.2915195	0.7714044	0.7939250	0.0705602	1.0441414	0.4341876	0.5591513	1.0526193	0.1689195	0.6364875
150	0.0676065	0.1343398	0.1450324	1.0417492	1.1225364	0.0265592	0.9322466	0.6876924	0.9966885	0.9610722	1.0145893	0.9605080	0.9874501	0.4903058	0.3635800	0.7974833	0.0588133	0.3768924	0.9911924	1.0851753	0.8979270	0.8463070	0.3089881	0.5928402	0.2707960	0.9213183	0.7514625	0.9952328	0.0191808	0.9217769	0.1000206	0.3327649	0.7864526	0.8418709	0.9408720	0.6080261	0.5885509	0.5643340	0.4135737	1.0314162	0.2709659	0.8255270	0.8334610	0.0479003	1.0092861	0.4655290	0.4953649	0.8924054	0.1414824	0.5963692
200	0.0858614	0.0739371	0.1836542	1.0615956	1.0432149	0.0189820	0.9511046	0.7191714	0.9664110	0.9968969	0.9483256	1.0088121	0.9764072	0.4626702	0.2356035	0.6917478	0.0390770	0.4447238	1.0126303	1.0566957	0.8787585	0.7631420	0.3215380	0.5416077	0.4092752	0.9644751	0.6502419	1.0201318	0.0298086	1.0820090	0.0923884	0.3790031	0.9115716	0.6714010	0.9209918	0.6574913	0.4437211	0.5519476	0.4964764	0.9147181	0.2058854	0.7500256	0.8112597	0.0657379	1.0382349	0.4108668	0.4950505	0.7764069	0.2021089	0.5006462
250	0.1280046	0.0683732	0.2048773	1.0809837	0.9768954	0.0678379	1.0710006	0.6915856	0.9126219	0.9837315	0.8733663	0.9717745	1.0193325	0.4312670	0.2828799	0.7290811	0.0458766	0.4567288	0.9840746	0.9342629	0.9571216	0.8657648	0.2735346	0.6316466	0.3996747	0.9635598	0.6035884	1.0259892	0.0312728	0.9882964	0.0939587	0.3897647	1.0396774	0.7296997	0.9727084	0.7015716	0.5003754	0.5809906	0.5172984	0.8643211	0.2012268	0.7903982	0.8326963	0.0350071	0.9498860	0.3276366	0.5317549	0.8122780	0.2754361	0.5116067
300	0.1391544	0.0391984	0.1681625	1.0766330	0.9956918	0.1716779	1.0033019	0.7300960	0.9745713	1.0351572	0.5658201	0.9704648	0.9879954	0.4205689	0.5203014	0.6906551	0.1442624	0.4606340	0.9979539	0.8857698	0.9478524	0.9313090	0.2615651	0.5527037	0.1881405	0.9932678	0.6058266	1.0460334	0.0201115	1.0230516	0.0582701	0.4316513	1.0983591	0.7110964	0.9172241	0.6625420	0.4647364	0.5907363	0.4675139	0.6058138	0.2541070	0.7866510	0.8610290	0.0580586	0.9465868	0.3212455	0.5292006	0.8963964	0.2967027	0.4772985
350	0.1698640	0.0803332	0.2167304	0.9721545	0.9913515	0.3507570	0.9552403	0.7723123	0.9352304	1.1252300	0.5007336	0.8680788	0.8315519	0.3741991	0.7946270	0.6525935	0.4126527	0.4720705	1.0144860	0.8609924	0.9219415	0.8043945	0.3129432	0.6188221	0.0594456	1.0000424	0.7170713	0.9486562	0.0131902	0.9436565	0.0697959	0.3701487	1.0576658	0.7046819	0.9248676	0.6392266	0.5269052	0.5657273	0.4463966	0.5315471	0.2031405	0.7809092	0.8554166	0.0517780	0.7379008	0.3972104	0.5025036	0.8811931	0.3971462	0.4842588
400	0.1481199	0.0605533	0.2484054	0.8657857	0.9816081	0.3523320	0.9159183	0.7158179	0.9778101	1.1456643	0.4098788	0.8781401	0.4612666	0.3919727	0.8318404	0.6257860	0.8068487	0.4828482	0.9555034	0.6793709	0.9064795	0.8137115	0.2801938	0.6088774	0.0566243	1.0211332	0.5983329	0.9498972	0.0113320	1.0058009	0.0947176	0.4089101	1.0443016	0.7831516	0.9767282	0.6033698	0.5466102	0.6234945	0.5000638	0.5395259	0.1578707	0.8387777	0.6888649	0.0507274	0.6363165	0.3511786	0.6084875	1.0037210	0.3949093	0.4467484
450	0.1340239	0.0920213	0.2459501	0.9137460	0.9796438	0.3194723	0.8703084	0.8382629	0.9172020	1.1111273	0.3528371	0.9109741	0.2344628	0.3395372	0.9898539	0.8093418	0.7394744	0.5533139	1.0009063	0.5679712	0.9688017	0.7068904	0.2678866	0.6636014	0.0267697	0.9965449	0.5967855	0.9605564	0.0082158	0.8926337	0.0874515	0.3795825	0.9855448	0.7612488	1.0321785	0.6278984	0.5283587	0.5340899	0.4963996	0.5920321	0.1898207	0.7576446	0.8337465	0.0438777	0.5792547	0.2683567	0.5637380	0.9177528	0.4290956	0.4830432
500	0.1394326	0.0920932	0.2361004	0.8501411	0.9763730	0.2384892	0.9322513	0.7249682	0.8962330	1.0733773	0.3787319	0.9807507	0.2042903	0.3904583	1.0461676	0.7905695	0.7351608	0.5462165	1.0246225	0.5288534	0.9217630	0.7297135	0.3153879	0.5648056	0.0339207	1.0467657	0.6298945	1.0018831	0.0279482	0.9075391	0.0857963	0.4471119	0.8782150	0.7260384	1.0747886	0.6631978	0.5350111	0.4995398	0.5326915	0.6552108	0.1765805	0.7946013	0.8313777	0.0490739	0.5082303	0.2562354	0.5491921	0.9124934	0.4444164	0.5291871
550	0.1804086	0.4433059	0.2418018	0.9549432	1.0194715	0.3320936	0.9815840	0.8115375	0.9596454	1.0123392	0.4214775	0.9437711	0.2313347	0.3394794	1.0677580	0.7184359	0.6495634	0.5433052	1.0390307	0.5839082	1.0098353	0.6007652	0.5789688	0.3707252	0.0330821	0.9778821	0.5621935	1.0444964	0.0383568	0.9852136	0.1013024	0.3899581	0.9817690	0.6589682	1.0979095	0.6959408	0.5821227	0.5449391	0.5239906	0.6893083	0.2623077	0.7938952	0.8306806	0.0607454	0.5435050	0.3290257	0.6095013	0.9386607	0.4520213	0.6933793
600	0.2076450	0.7370763	0.2035083	0.9171060	0.9982592	0.4950817	0.9568658	0.8033313	0.9064426	1.0074184	0.3950758	1.0074690	0.1784732	0.3304786	1.0029812	0.7882904	0.7046950	0.5468652	0.9072493	0.5860620	0.9540698	0.5336946	0.7822583	0.1836965	0.0292056	0.9988507	0.7114421	0.9779086	0.0590158	1.0702851	0.0673267	0.4516700	0.7601054	0.5983084	0.9906445	0.7388508	0.6737942	0.5907401	0.5497801	0.8081015	0.3336034	0.8110099	0.7047480	0.0365704	0.5801536	0.3998446	0.8525481	1.0001573	0.4957402	0.7595541
650	0.1285943	0.9218445	0.2080565	0.9710415	1.1040918	0.5573153	0.8548100	0.8955167	0.7926930	1.0260417	0.3679760	0.9942911	0.1381446	0.3538586	0.9809439	0.7083588	0.8397574	0.6213855	0.9824247	0.4576109	0.8915156	0.4679562	0.9020584	0.1089532	0.0348432	1.0152305	0.7519098	0.9682961	0.0503650	0.7418459	0.0809526	0.4747125	0.6596632	0.7186149	1.0515988	0.7269484	0.8524651	0.5931860	0.5909470	0.8732950	0.3316534	0.7522206	0.8240211	0.0495961	0.4823430	0.4404602	0.8709292	0.8879692	0.4992470	0.7575223
700	0.0820695	0.9913060	0.1876118	0.9876113	1.0919344	0.3064171	0.8036258	0.8522425	0.7301541	0.9130508	0.3777733	1.0414478	0.0858942	0.2759352	0.9282887	0.7508236	0.8605123	0.5850134	1.0259904	0.4256986	0.8183877	0.3617066	0.9259559	0.0929430	0.0456589	0.9890040	0.7692565	0.9037606	0.0392632	0.5970581	0.0662159	0.4939290	0.6655282	0.7490815	0.8840777	0.6933077	0.8710895	0.6125662	0.5381523	0.9401277	0.2982644	0.7780987	0.9256913	0.0447251	0.4982911	0.4932923	0.8352876	0.9866743	0.4570133	0.7976811
750	0.0701134	0.9783947	0.1776930	0.9095303	0.9731758	0.1533529	0.8423175	0.8445318	0.8191164	0.9726989	0.4365148	1.0833847	0.2219470	0.2526556	0.9622318	0.7716966	0.6007409	0.5814660	1.0223289	0.5190672	0.8437849	0.4048081	0.9218417	0.0630911	0.0366747	1.0690148	0.8585084	0.8368289	0.0183945	0.5441238	0.0592543	0.4548066	0.6284292	0.8398878	1.0923994	0.7431253	0.9282399	0.6330832	0.5915296	0.9405664	0.2414371	0.7380071	0.8508323	0.0703973	0.5646258	0.4953213	0.8162132	0.8450569	0.3755056	0.8691951
800	0.0586982	1.0825294	0.1573816	1.0288617	1.0577576	0.0836768	0.8503136	0.7695987	0.8935124	1.0153477	0.5059145	1.0462730	0.5289285	0.2690115	0.9642233	0.7649188	0.4293770	0.5484936	0.9672094	0.7222600	0.8680591	0.4612929	1.0172820	0.0324478	0.0684962	1.0339436	0.9356687	0.9114337	0.0217533	0.4538295	0.0796086	0.4380810	0.5973263	0.8485405	0.9591806	0.6892708	0.9065353	0.6556473	0.5055958	0.9415474	0.3370068	0.7611293	0.8241390	0.0609523	0.6880616	0.4564676	0.7544697	0.9055561	0.3047812	0.9886346
850	0.0769315	1.0151119	0.1765529	1.0248098	1.1382804	0.0581518	0.9690434	0.7270579	0.9109501	0.9829357	0.5075173	1.0590557	0.5883025	0.3139702	0.8455475	0.7380662	0.2054535	0.5027624	0.9884880	0.8899160	1.0210096	0.4974683	0.9449640	0.0196341	0.0868490	0.9866586	0.9289017	0.9131884	0.0129594	0.4213130	0.0780429	0.4786478	0.7840445	0.8414424	1.0538004	0.6281480	0.8611151	0.6807241	0.4924785	0.9420691	0.3691027	0.7955677	0.8237373	0.0678920	0.8149958	0.5001557	0.8136187	0.8280070	0.2611487	0.9839861
900	0.0827686	1.0913741	0.1879965	0.9708523	1.0665180	0.0545249	0.9778664	0.6884173	0.9895136	1.0519793	0.5145919	1.1326934	0.8105451	0.2964400	0.7519185	0.7271331	0.1134569	0.4356899	1.0084299	0.9365879	0.9932628	0.5138689	1.0239658	0.0549633	0.1159754	0.8854428	0.7901235	0.9461895	0.0218782	0.3362874	0.0879425	0.4258573	0.6409172	0.7619120	1.0116403	0.7444947	0.8998661	0.6248727	0.4791572	1.0176479	0.3480996	0.8197901	0.8536758	0.0700905	0.8687796	0.5914569	0.7234003	0.9511605	0.2907323	1.0512816
950	0.1176340	1.0301499	0.1232187	0.9652893	1.0490480	0.0882208	1.0333286	0.6824746	1.0215926	0.9853176	0.5151456	1.0542239	0.9197646	0.4377390	0.6713731	0.7834229	0.0782494	0.4230247	0.9475215	0.8325330	0.9608207	0.5897990	0.9506942	0.0452592	0.1049187	0.9553286	0.9313578	0.9544217	0.0261750	0.3759495	0.0895071	0.4085844	0.6042415	0.8951711	1.0464979	0.6642619	0.9798980	0.6048602	0.4491198	1.0136311	0.3327897	0.8111614	0.7468074	0.0558785	1.0131948	0.5774657	0.7377513	0.8865229	0.3485764	0.9135383
1000	0.0699405	1.0088416	0.1258038	0.9751513	0.9931902	0.1059405	0.9910329	0.7224274	1.0045413	0.9717874	0.4446610	0.9228796	0.9578118	0.4005284	0.7548957	0.8442684	0.1303630	0.4398626	1.0082020	0.9244424	0.8837365	0.6214106	0.9979427	0.0613626	0.0815397	1.0021892	0.9173596	1.0066020	0.0246599	0.3698722	0.0733674	0.3995502	0.7581811	0.8239322	1.0097020	0.6338392	1.0288464	0.5922445	0.4995080	1.0455355	0.3077578	0.8165020	0.7545365	0.0410374	0.9878103	0.6357066	0.7789075	0.8462003	0.3647627	0.8439808

0	0.1114714	0.9603664	0.1419447	0.8922141	1.0628798	0.0649773	0.9325763	0.7862507	0.9200390	1.0608927	0.5951957	0.9892164	0.9854048	0.3517046	0.5790233	0.8045548	0.0806735	0.5045607	0.9536133	0.9971581	1.0142094	0.6479126	0.9180047	0.0639307	0.1625609	1.0081432	0.9841762	0.9993590	0.0535949	0.3841819	0.0792137	0.3734518	0.6323887	0.7945144	1.0558147	0.7631670	0.9507313	0.5818947	0.5124507	1.0083705	0.3853041	0.7626434	0.7736082	0.0875995	1.0035152	0.6493233	0.7998206	0.8143964	0.2969910	0.8998032
50	0.0575976	1.0589147	0.1580185	0.7008387	1.0518393	0.0816732	1.0171129	0.7069499	1.0953558	1.0802524	0.1957155	1.1139528	0.9980671	0.2205503	0.9294700	0.8112537	0.4195635	0.4677976	0.9501344	0.9477123	0.9196471	0.5936300	0.9381248	0.3355452	0.0967135	0.9408378	0.9668641	0.9833023	0.0310884	0.4424787	0.0505852	0.3674247	0.7852602	0.9405762	0.9574178	0.6505639	0.9158404	0.6566210	0.5088602	0.9213226	0.4524017	0.8412972	0.8591611	0.0433945	0.9738266	0.6331266	0.6513564	0.9188100	0.2750743	0.9220737
100	0.0602875	1.0286215	0.2058807	0.4726155	1.0284031	0.0318198	0.8421015	0.7655915	1.0349176	1.0468403	0.1027998	0.9815740	0.8984832	0.0894042	1.0167565	0.8560777	0.5844364	0.5313386	1.0131591	0.9871305	0.7525501	0.6794732	1.0423560	0.6148777	0.1298827	0.9496414	0.8498721	0.9757249	0.0327082	0.4333915	0.0705907	0.3946871	0.7668164	0.9907535	1.0992840	0.7655367	0.9169471	0.5483441	0.5251922	0.9085439	0.3660114	0.7018181	0.7821823	0.0528136	0.8935211	0.6347342	0.8413416	0.9370452	0.2063869	0.9807550
150	0.0715192	1.1144208	0.3001652	0.3128800	1.0077962	0.0283978	0.9373486	0.7692887	1.0034918	1.0362264	0.2852028	0.9715744	0.8767479	0.0399211	0.9867446	0.8570847	0.5952175	0.4927568	0.9078862	0.9445916	0.8560365	0.6593739	1.0648250	0.7969676	0.2690189	1.0279665	0.8781255	1.0070455	0.0254801	0.4024832	0.0788874	0.3413385	0.6522458	0.7111734	1.0168976	0.7083579	0.9459330	0.5530221	0.4687047	0.9369335	0.3457500	0.6049028	0.8269572	0.0403921	0.9697600	0.5476222	0.7988210	0.9995368	0.2272105	0.9559527
200	0.0793402	0.9696875	0.3108505	0.3046649	0.9999380	0.0520465	0.9788074	0.7445253	0.9025666	0.9858646	0.3083911	0.9011314	1.0036750	0.0270114	0.9537031	0.7959479	0.5099039	0.4669864	0.9371857	0.9102687	0.9641104	0.6649481	0.9680573	0.8121986	0.2434742	0.9692309	0.8255161	0.9968396	0.0291969	0.4321887	0.0754556	0.3750893	0.6303299	0.7584590	1.0208085	0.7622368	0.8618712	0.5540563	0.4169061	1.0144990	0.3476097	0.5812770	0.7859841	0.0386765	1.0025846	0.5178466	0.6952303	0.9354983	0.2276682	0.8576587
