"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.0865671	1.0000000	0.2003532	0.3789112	0.6844069	0.0455996	0.4890843	0.7017070	0.9912239	1.0000000	0.7424366	0.9945976	0.7394078	0.4598665	0.4959867	0.7029751	0.0543884	0.7322008	0.9765578	0.9879119	0.9152924	0.7847312	0.9990785	0.4368691	0.1774276	0.9979778	0.9174062	0.9870777	0.4791470	0.4222235	0.4854783	0.3389596	0.5556498	0.9329588	0.9998890	0.8187843	0.6684937	0.5893947	0.4924506	0.9997476	0.3053045	0.6824749	0.7817508	0.0298533	0.9758843	0.6058379	0.7660208	0.9110293	0.4875278	0.3364305
150	0.0865671	1.0000000	0.2578650	0.2563673	0.5924537	0.0465218	0.3600186	0.7367274	0.9912104	1.0000000	0.7383477	0.9613188	0.6608035	0.4948428	0.4983347	0.6515997	0.0550350	0.8002950	0.9765565	0.9747221	0.9152922	0.8393925	0.9965651	0.5167504	0.1763363	0.9963373	0.9164646	0.9870781	0.5965972	0.4222235	0.6053377	0.3513246	0.4922300	0.9516681	0.9996889	0.8572621	0.5749897	0.5893952	0.4784830	0.9997479	0.2749101	0.5199570	0.7969533	0.0200808	0.9757572	0.5618850	0.7358730	0.8914516	0.5339506	0.2388879
200	0.0865671	1.0000000	0.2926832	0.2137109	0.5500087	0.0485203	0.3066347	0.7682986	0.9911515	1.0000000	0.7236060	0.8714055	0.6233107	0.5072249	0.5082396	0.5979252	0.0561939	0.8278720	0.9765511	0.9455757	0.9152915	0.8704604	0.9881684	0.5449916	0.1721390	0.9926818	0.9125455	0.9870780	0.6461414	0.4222235	0.6641451	0.3720387	0.4421898	0.9588736	0.9993419	0.8763291	0.5211469	0.5893964	0.4585289	0.9997480	0.2568499	0.3653381	0.8189505	0.0167990	0.9751889	0.4897881	0.6980490	0.8677134	0.5528991	0.2081203
250	0.0865671	1.0000000	0.3070601	0.2001457	0.5319722	0.0508094	0.2864543	0.7896848	0.9910216	1.0000000	0.6974579	0.7621998	0.6067453	0.5000507	0.5291323	0.5578709	0.0582696	0.8380879	0.9765395	0.9120355	0.9152897	0.8871683	0.9756322	0.5541108	0.1642003	0.9882199	0.9056785	0.9870768	0.6652860	0.4222235	0.6913638	0.3946695	0.4090900	0.9632824	0.9989640	0.8868630	0.4902952	0.5893983	0.4419464	0.9997480	0.2451238	0.2562870	0.8396165	0.0172261	0.9739053	0.4237995	0.6646607	0.8448338	0.5599992	0.1992650
300	0.0865671	1.0000000	0.3115006	0.1960524	0.5246506	0.0525254	0.2792091	0.8019109	0.9908411	1.0000000	0.6692521	0.6800380	0.5997075	0.4859792	0.5566328	0.5341314	0.0606928	0.8416858	0.9765238	0.8859007	0.9152872	0.8955639	0.9647024	0.5569040	0.1549651	0.9845020	0.8989554	0.9870739	0.6723207	0.4222235	0.7036053	0.4136591	0.3911640	0.9668064	0.9986669	0.8930498	0.4734556	0.5894006	0.4320397	0.9997480	0.2374103	0.1907449	0.8546987	0.0189384	0.9720747	0.3802421	0.6411024	0.8295806	0.5625345	0.1968491
350	0.0865671	1.0000000	0.3123395	0.1948589	0.5217606	0.0534871	0.2766894	0.8081857	0.9906607	1.0000000	0.6475180	0.6328008	0.5967789	0.4731947	0.5828446	0.5221623	0.0626932	0.8429148	0.9765086	0.8699122	0.9152847	0.8994984	0.9579761	0.5577305	0.1472212	0.9820757	0.8944174	0.9870694	0.6748237	0.4222235	0.7090313	0.4270234	0.3829689	0.9693683	0.9984792	0.8966503	0.4649569	0.5894027	0.4273392	0.9997481	0.2325620	0.1549773	0.8641019	0.0206445	0.9701881	0.3566902	0.6267397	0.8219327	0.5634130	0.1962128
400	0.0865671	1.0000000	0.3121998	0.1945191	0.5206404	0.0539164	0.2758305	0.8111745	0.9905192	1.0000000	0.6342030	0.6096391	0.5955734	0.4642504	0.6027826	0.5167975	0.0639601	0.8433271	0.9764971	0.8616620	0.9152827	0.9012320	0.9547628	0.5579692	0.1420484	0.9807349	0.8920501	0.9870640	0.6756948	0.4222235	0.7114151	0.4353330	0.3797776	0.9709412	0.9983768	0.8986583	0.4610295	0.5894043	0.4255132	0.9997481	0.2296999	0.1366705	0.8693810	0.0219136	0.9686521	0.3456514	0.6188043	0.8187231	0.5637113	0.1960493
450	0.0865671	1.0000000	0.3119340	0.1944241	0.5202115	0.0540685	0.2755414	0.8125184	0.9904269	1.0000000	0.6273327	0.5993736	0.5950802	0.4588329	0.6156303	0.5146008	0.0646068	0.8434638	0.9764899	0.8579648	0.9152814	0.9019589	0.9535531	0.5580369	0.1391372	0.9800809	0.8910564	0.9870588	0.6759932	0.4222235	0.7124542	0.4400476	0.3787585	0.9717665	0.9983263	0.8997232	0.4593769	0.5894054	0.4249588	0.9997481	0.2281100	0.1277190	0.8721300	0.0227314	0.9676051	0.3410813	0.6147111	0.8175117	0.5638112	0.1960081
500	0.0865671	1.0000000	0.3117419	0.1943978	0.5200487	0.0541051	0.2754450	0.8130929	0.9903750	1.0000000	0.6242877	0.5951221	0.5948793	0.4558500	0.6228937	0.5137658	0.0648769	0.8435089	0.9764861	0.8565302	0.9152806	0.9022529	0.9532353	0.5580558	0.1377208	0.9797942	0.8907350	0.9870546	0.6760942	0.4222235	0.7129035	0.4425392	0.3785395	0.9721399	0.9983030	0.9002611	0.4587531	0.5894060	0.4248649	0.9997481	0.2272733	0.1234892	0.8734803	0.0232140	0.9669847	0.3394299	0.6127018	0.8170818	0.5638443	0.1959978
550	0.0865671	1.0000000	0.3080482	0.5249996	0.6695113	0.0540908	0.5276854	0.8058419	0.9903494	1.0000000	0.6231550	0.6779261	0.7169855	0.4496153	0.6265607	0.5352123	0.0624771	0.7047748	0.9764843	0.8561781	0.9152803	0.8441914	0.9533066	0.3488481	0.1371260	0.9796995	0.8907398	0.9870515	0.4531692	0.4222235	0.5409278	0.4435044	0.4439097	0.9154591	0.9985072	0.8373148	0.5766191	0.5894063	0.4249680	0.9997481	0.2703530	0.1399795	0.8738532	0.0382381	0.9666584	0.3391423	0.6218409	0.8406736	0.4695933	0.5111750
600	0.0865671	1.0000000	0.2710946	0.8154775	0.8355572	0.0534964	0.7854806	0.7719868	0.9903432	1.0000000	0.6238101	0.8419135	0.8551861	0.4264322	0.6276784	0.6138973	0.0609796	0.5657763	0.9764841	0.8614319	0.9152802	0.7573813	0.9568327	0.1624368	0.1371349	0.9805251	0.8933255	0.9870496	0.2224203	0.4222235	0.3366392	0.4385708	0.5075197	0.8712166	0.9991296	0.7744768	0.7139864	0.5894061	0.4282720	0.9997481	0.3177173	0.2629664	0.8691734	0.0524366	0.9665475	0.3489015	0.6652799	0.8797824	0.3751616	0.7657894
650	0.0865671	1.0000000	0.2190913	0.9380209	0.9275018	0.0514278	0.9145194	0.7335250	0.9903891	1.0000000	0.6326210	0.9357956	0.9337758	0.4044660	0.6225055	0.6833626	0.0595843	0.4976943	0.9764888	0.8847555	0.9152809	0.6920561	0.9685181	0.0825560	0.1392745	0.9839033	0.9011119	0.9870486	0.1049739	0.4222235	0.2091595	0.4220167	0.5591480	0.8531829	0.9995846	0.7361195	0.8049313	0.5894049	0.4413288	0.9997481	0.3482831	0.4403196	0.8542584	0.0582960	0.9669386	0.3927855	0.7123828	0.9042883	0.3287400	0.8633319
700	0.0865671	1.0000000	0.1827200	0.9806772	0.9699436	0.0489787	0.9679348	0.7062562	0.9905261	1.0000000	0.6549744	0.9758702	0.9712834	0.3969998	0.6053178	0.7202385	0.0571776	0.4700994	0.9765015	0.9192650	0.9152830	0.6537963	0.9814743	0.0543149	0.1454475	0.9885406	0.9087712	0.9870491	0.0554309	0.4222235	0.1423210	0.3985011	0.6124362	0.8435547	0.9998065	0.7099469	0.8647478	0.5894026	0.4598882	0.9997481	0.3689178	0.5860081	0.8329543	0.0598655	0.9682301	0.4614904	0.7447141	0.9165966	0.3097919	0.8940994
750	0.0865671	1.0000000	0.1636375	0.9942424	0.9879789	0.0472286	0.9881702	0.6905166	0.9907182	1.0000000	0.6835961	0.9910719	0.9878715	0.4000639	0.5788885	0.7344803	0.0545878	0.4598545	0.9765184	0.9490951	0.9152857	0.6342841	0.9903149	0.0451957	0.1543285	0.9924584	0.9134486	0.9870517	0.0362867	0.4222235	0.1100855	0.3761715	0.6595126	0.8357687	0.9998990	0.6912287	0.9035906	0.5894001	0.4757778	0.9997481	0.3833258	0.6797823	0.8126201	0.0598929	0.9701462	0.5241577	0.7630693	0.9221733	0.3026919	0.9029547
800	0.0865671	1.0000000	0.1550741	0.9983356	0.9953000	0.0462561	0.9954624	0.6823823	0.9908998	1.0000000	0.7081511	0.9964938	0.9949230	0.4065018	0.5516929	0.7381585	0.0526621	0.4562329	0.9765335	0.9686517	0.9152882	0.6251710	0.9951379	0.0424025	0.1628874	0.9950692	0.9157571	0.9870563	0.0292521	0.4222235	0.0952628	0.3593809	0.6928610	0.8294834	0.9999348	0.6786213	0.9272214	0.5893980	0.4860533	0.9997481	0.3929582	0.7327669	0.7974315	0.0595494	0.9720583	0.5668512	0.7725317	0.9245610	0.3001566	0.9053706
850	0.0865671	1.0000000	0.1516200	0.9995291	0.9981898	0.0457845	0.9980114	0.6784637	0.9910356	1.0000000	0.7245857	0.9983581	0.9978540	0.4123106	0.5298610	0.7381603	0.0515179	0.4549898	0.9765442	0.9796557	0.9152900	0.6211690	0.9974850	0.0415760	0.1692648	0.9966011	0.9167808	0.9870617	0.0267491	0.4222235	0.0886519	0.3485165	0.7126449	0.8251606	0.9999483	0.6708470	0.9405321	0.5893965	0.4916479	0.9997481	0.3989474	0.7603934	0.7877860	0.0592232	0.9735643	0.5915427	0.7771418	0.9255480	0.2992782	0.9060069
900	0.0865671	1.0000000	0.1503438	0.9998689	0.9993100	0.0455739	0.9988856	0.6766683	0.9911227	1.0000000	0.7339692	0.9989843	0.9990561	0.4163456	0.5149877	0.7373634	0.0509262	0.4545707	0.9765508	0.9852935	0.9152912	0.6194907	0.9985555	0.0413373	0.1732578	0.9974343	0.9172085	0.9870669	0.0258780	0.4222235	0.0857663	0.3421822	0.7229089	0.8226008	0.9999532	0.6664277	0.9475206	0.5893956	0.4943578	0.9997481	0.4024142	0.7740349	0.7823155	0.0589976	0.9745812	0.6044654	0.7793066	0.9259460	0.2989799	0.9061704
950	0.0865671	1.0000000	0.1499116	0.9999640	0.9997388	0.0454851	0.9991821	0.6758767	0.9911731	1.0000000	0.7387858	0.9991914	0.9995451	0.4187801	0.5059475	0.7366688	0.0506469	0.4544307	0.9765544	0.9880025	0.9152918	0.6188119	0.9990240	0.0412696	0.1754701	0.9978654	0.9173807	0.9870710	0.0255796	0.4222235	0.0845273	0.3387606	0.7277087	0.8212494	0.9999550	0.6640794	0.9509738	0.5893951	0.4955598	0.9997481	0.4043006	0.7805110	0.7794571	0.0588612	0.9751982	0.6107852	0.7802969	0.9261035	0.2988800	0.9062117
1000	0.0865671	1.0000000	0.1497799	0.9999902	0.9999017	0.0454494	0.9992821	0.6755382	0.9912000	1.0000000	0.7410775	0.9992591	0.9997430	0.4201204	0.5008899	0.7362289	0.0505235	0.4543842	0.9765563	0.9892423	0.9152921	0.6185452	0.9992231	0.0412507	0.1765911	0.9980806	0.9174484	0.9870740	0.0254786	0.4222235	0.0840023	0.3370176	0.7297706	0.8205949	0.9999557	0.6628978	0.9525931	0.5893948	0.4960552	0.9997481	0.4052755	0.7834954	0.7780526	0.0587848	0.9755444	0.6137228	0.7807410	0.9261650	0.2988468	0.9062219

0	0.0865671	1.0000000	0.1497450	1.0000000	1.0000000	0.0454282	0.9993325	0.6753060	0.9912224	1.0000000	0.7428094	0.9992916	0.9998608	0.4213780	0.4960283	0.7357792	0.0504392	0.4543613	0.9765578	0.9901694	0.9152921	0.6183820	0.9993615	0.0412435	0.1775082	0.9982775	0.9174900	0.9870739	0.0254279	0.4222237	0.0836278	0.3355046	0.7310425	0.8200947	0.9999561	0.6618883	0.9538402	0.5893946	0.4963460	0.9997459	0.4061497	0.7858835	0.7769055	0.0587051	0.9758625	0.6159898	0.7810866	0.9262032	0.2988310	0.9062252
50	0.0462433	0.6005888	0.1530185	1.0000000	1.0000000	0.0384434	0.9993472	0.6750811	0.9912582	1.0000000	0.7580977	0.9992916	0.9998807	0.4214203	0.4896363	0.7357656	0.0495757	0.4543540	0.9765611	0.9901416	0.9152928	0.7048886	0.7779967	0.2577054	0.1808722	0.9982732	0.9102676	0.9870766	0.0254279	0.4586597	0.0836278	0.3354693	0.7311378	0.8387352	0.9999507	0.6618645	0.8231633	0.5897291	0.4962704	0.9997454	0.3421830	0.7858836	0.7769277	0.0587039	0.9764106	0.5378323	0.6528957	0.9130613	0.2818967	0.7261755
100	0.0327818	0.2685306	0.1738317	1.0000000	1.0000000	0.0242208	0.9994864	0.6725871	0.9916034	1.0000000	0.8613727	0.9992916	0.9999257	0.4217827	0.4138053	0.7356153	0.0430672	0.4542891	0.9765918	0.9892200	0.9152967	0.7942489	0.5315456	0.4479877	0.2318731	0.9981464	0.8511143	0.9870791	0.0254278	0.6428092	0.0836278	0.3351730	0.7365840	0.8486114	0.9998892	0.6616233	0.6738878	0.5907485	0.4944986	0.9989656	0.2755174	0.7858837	0.7765980	0.0587034	0.9803741	0.4587862	0.5437288	0.9050142	0.2147784	0.5926331
150	0.0482158	0.1361977	0.2070513	1.0000000	1.0000000	0.0166023	0.9996879	0.6681097	0.9921399	1.0000000	0.9473709	0.9992916	0.9999627	0.4234721	0.2799808	0.7349113	0.0363717	0.4542029	0.9766346	0.9844371	0.9153019	0.8397924	0.3940871	0.5288667	0.3677782	0.9975269	0.7403856	0.9870862	0.0254277	0.8188958	0.0836278	0.3337751	0.8016353	0.7835715	0.9996198	0.6605002	0.5860529	0.5914922	0.4878725	0.9868941	0.2413605	0.7858837	0.7747461	0.0587032	0.9865930	0.4079354	0.5167765	0.9027234	0.1643690	0.5446847
200	0.0743821	0.0924336	0.2365910	1.0000000	1.0000000	0.0160675	0.9998313	0.6642769	0.9925548	1.0000000	0.9796643	0.9992916	0.9999830	0.4265449	0.1710182	0.7336341	0.0332152	0.4541462	0.9766640	0.9728019	0.9153053	0.8590569	0.3293087	0.5586914	0.5177749	0.9960849	0.6415397	0.9870984	0.0254276	0.9172891	0.0836278	0.3311990	0.8982107	0.6932986	0.9989449	0.6584725	0.5392175	0.5915639	0.4767364	0.9278079	0.2271447	0.7858837	0.7714851	0.0587031	0.9916857	0.3664090	0.5195842	0.9021774	0.1737349	0.5223625
250	0.0950856	0.0791292	0.2557921	1.0000000	1.0000000	0.0280107	0.9998881	0.6630151	0.9927414	1.0000000	0.9834364	0.9992916	0.9999921	0.4297831	0.1183058	0.7322995	0.0330864	0.4541241	0.9766753	0.9555462	0.9153068	0.8664991	0.3001820	0.5712128	0.5540856	0.9939664	0.5803337	0.9871116	0.0254276	0.9637500	0.0836278	0.3284474	0.9562024	0.6289458	0.9980099	0.6563585	0.5132981	0.5908396	0.4648586	0.8278467	0.2219678	0.7858837	0.7682422	0.0587030	0.9939242	0.3294573	0.5259535	0.9020564	0.2255237	0.5044263
300	0.1064386	0.0752680	0.2661872	1.0000000	1.0000000	0.0565132	0.9997626	0.6666000	0.9924455	1.0000000	0.8940193	0.9992916	0.9999691	0.4315010	0.1868091	0.7316329	0.0406246	0.4541769	0.9766476	0.9375489	0.9153041	0.8689811	0.2873677	0.5782630	0.4117361	0.9917173	0.5482599	0.9871210	0.0254277	0.9843685	0.0836278	0.3269484	0.9811470	0.6676120	0.9972151	0.6552894	0.4982573	0.5895991	0.4553809	0.7336131	0.2201312	0.7858837	0.7667022	0.0587030	0.9903349	0.3002157	0.5302056	0.9020306	0.2829208	0.4899470
350	0.1115271	0.0741787	0.2712078	1.0000000	1.0000000	0.0904349	0.9990775	0.6758367	0.9908187	1.0000000	0.6610917	0.9992916	0.9993666	0.4298249	0.4186373	0.7324133	0.0715630	0.4545432	0.9764939	0.9227068	0.9152796	0.8685360	0.2826088	0.5826770	0.2385942	0.9898193	0.5326765	0.9871182	0.0254280	0.9932881	0.0836278	0.3282963	0.9903998	0.7418773	0.9967285	0.6564991	0.4894836	0.5883685	0.4491585	0.6665338	0.2189201	0.7858837	0.7686018	0.0587030	0.9739143	0.2801584	0.5324307	0.9020252	0.3257385	0.4803761
400	0.1135594	0.0738771	0.2734558	1.0000000	1.0000000	0.1173445	0.9974687	0.6878499	0.9871492	1.0000000	0.5305188	0.9992916	0.9952805	0.4238411	0.6550941	0.7348851	0.1302933	0.4555742	0.9761255	0.9115726	0.9151993	0.8651722	0.2815443	0.5852435	0.1314631	0.9884561	0.5253812	0.9870855	0.0254286	0.9971043	0.0836278	0.3332663	0.9935643	0.7830642	0.9964861	0.6604798	0.4845147	0.5874712	0.4455999	0.6254175	0.2172197	0.7858837	0.7748039	0.0587030	0.9419495	0.2678917	0.5334783	0.9020241	0.3516367	0.4750676
450	0.1143159	0.0737945	0.2744107	1.0000000	1.0000000	0.1339990	0.9952012	0.6988984	0.9820877	1.0000000	0.4831326	0.9992916	0.9840099	0.4147052	0.8113163	0.7383782	0.1943356	0.4572062	0.9756012	0.9025434	0.9150579	0.8597285	0.2817217	0.5865788	0.0801358	0.9875827	0.5220440	0.9870043	0.0254294	0.9987289	0.0836278	0.3408896	0.9945910	0.7987820	0.9963803	0.6663185	0.4818210	0.5869410	0.4437699	0.6023827	0.2149698	0.7858837	0.7836872	0.0587030	0.9029700	0.2610076	0.5339440	0.9020238	0.3653563	0.4724806
500	0.1145850	0.0737722	0.2748012	1.0000000	1.0000000	0.1427856	0.9929545	0.7070903	0.9770856	1.0000000	0.4674974	0.9992916	0.9670201	0.4048034	0.8970178	0.7418845	0.2429927	0.4589404	0.9750799	0.8946614	0.9148951	0.8540747	0.2821166	0.5872093	0.0580913	0.9870672	0.5205458	0.9868751	0.0254302	0.9994189	0.0836278	0.3491727	0.9949111	0.8039480	0.9963381	0.6724295	0.4804253	0.5866733	0.4429081	0.5902173	0.2126082	0.7858837	0.7926407	0.0587030	0.8677622	0.2573863	0.5341440	0.9020238	0.3719867	0.4713334
550	0.2389155	0.4731774	0.2667929	1.0000000	1.0000000	0.2746880	0.9893830	0.7153876	0.9699632	1.0000000	0.4409203	0.9992916	0.8940231	0.3960468	0.9418726	0.7447642	0.3234391	0.4621566	0.9742067	0.8792259	0.9145582	0.7550648	0.5029038	0.4032551	0.0477255	0.9868311	0.5441685	0.9867177	0.0254313	0.9964604	0.0836278	0.3565140	0.9316939	0.7604052	0.9972625	0.6776747	0.5998161	0.5819631	0.4429261	0.6183001	0.2724886	0.7858837	0.7872305	0.0587030	0.8167042	0.3099630	0.6658376	0.9151656	0.4223587	0.6172238
600	0.1719099	0.8052339	0.2326843	1.0000000	1.0000000	0.4747132	0.9590029	0.7428619	0.9229166	1.0000000	0.4165744	0.9992916	0.5760542	0.3855393	0.9701471	0.7476508	0.6176884	0.4957929	0.9663079	0.7455437	0.9095867	0.5879036	0.7500832	0.2609909	0.0387170	0.9875955	0.6606255	0.9863924	0.0254390	0.9175151	0.0836278	0.3652254	0.7539468	0.7092608	0.9987167	0.6838954	0.7401937	0.5729979	0.4569614	0.7474439	0.3338234	0.7858837	0.7746480	0.0587030	0.6931904	0.3770520	0.7721551	0.9232128	0.5031856	0.7152933
650	0.1214081	0.9375664	0.1969423	1.0000000	1.0000000	0.4550085	0.9034364	0.7745538	0.8444088	1.0000000	0.4328504	0.9992916	0.3066745	0.3662827	0.9857183	0.7506449	0.8061984	0.5580854	0.9518872	0.5910653	0.8977562	0.4376608	0.8884311	0.1633508	0.0335090	0.9898860	0.7783918	0.9851521	0.0254515	0.7486357	0.0836278	0.3812326	0.6741047	0.7179436	0.9994801	0.6951021	0.8304227	0.5755675	0.4996993	0.8559179	0.3602652	0.7858837	0.8041561	0.0587030	0.6040416	0.4455397	0.7985123	0.9255035	0.4965975	0.7872901
700	0.0995916	0.9813303	0.1732692	1.0000000	1.0000000	0.2969981	0.8887519	0.7868862	0.8158398	1.0000000	0.4507065	0.9992916	0.1796491	0.3434774	0.9929779	0.7520655	0.8131599	0.5735605	0.9485918	0.5189763	0.8948391	0.3850867	0.9530409	0.1003296	0.0316854	0.9926215	0.8514717	0.9827262	0.0254553	0.6021024	0.0836278	0.4006674	0.6682417	0.7755317	0.9997883	0.7080026	0.8843440	0.5817518	0.5111406	0.9237859	0.3660344	0.7858837	0.8345674	0.0587030	0.5720081	0.5068433	0.7965064	0.9260496	0.4379324	0.8424766
750	0.0912295	0.9946348	0.1605164	1.0000000	1.0000000	0.1675323	0.9200188	0.7746052	0.8529349	1.0000000	0.4604393	0.9992916	0.2783518	0.3290033	0.9946247	0.7532432	0.6426861	0.5369050	0.9570023	0.5904268	0.9014268	0.4341650	0.9808480	0.0670766	0.0328044	0.9948477	0.8885414	0.9807660	0.0254487	0.5118353	0.0836278	0.4133501	0.6864331	0.8348534	0.9998997	0.7158666	0.9159771	0.5858799	0.5011052	0.9614531	0.3659931	0.7858837	0.8499165	0.0587030	0.6004896	0.5523528	0.7902611	0.9261705	0.3793618	0.8761059
800	0.0881879	0.9984959	0.1543991	1.0000000	1.0000000	0.0978348	0.9563067	0.7477808	0.9075840	1.0000000	0.4659251	0.9992916	0.5612389	0.3296474	0.9852935	0.7543938	0.3772607	0.4967964	0.9661662	0.7515900	0.9080839	0.5138982	0.9922611	0.0518013	0.0395612	0.9963387	0.9054389	0.9807194	0.0254399	0.4642901	0.0836278	0.4130308	0.7049032	0.8698456	0.9999377	0.7150947	0.9339710	0.5878817	0.4958293	0.9810368	0.3680649	0.7858837	0.8496250	0.0587030	0.6857496	0.5815209	0.7857571	0.9261964	0.3398877	0.8932412
850	0.0871182	0.9995852	0.1516741	1.0000000	1.0000000	0.0663921	0.9794300	0.7203481	0.9479875	1.0000000	0.4814162	0.9992916	0.7820251	0.3438264	0.9418243	0.7535846	0.1870609	0.4728801	0.9717970	0.8720786	0.9119915	0.5700064	0.9967628	0.0453624	0.0578277	0.9972331	0.9126520	0.9820600	0.0254338	0.4412594	0.0836278	0.4010874	0.7173968	0.8791906	0.9999502	0.7067728	0.9437946	0.5887583	0.4949777	0.9908086	0.3740313	0.7858837	0.8379415	0.0587030	0.7875837	0.5983161	0.7832737	0.9262018	0.3180027	0.9009878
900	0.0867512	0.9998869	0.1505204	1.0000000	1.0000000	0.0534506	0.9909438	0.7000489	0.9708482	1.0000000	0.5358533	0.9992916	0.9014424	0.3643986	0.8475944	0.7503819	0.0997595	0.4617287	0.9745449	0.9370032	0.9138732	0.5985474	0.9984581	0.0427965	0.0884408	0.9977343	0.9155984	0.9836974	0.0254305	0.4306392	0.0836278	0.3837515	0.7244590	0.8692552	0.9999542	0.6949098	0.9489333	0.5891310	0.4953752	0.9955486	0.3821875	0.7858837	0.8212765	0.0587030	0.8683265	0.6072958	0.7820601	0.9262029	0.3072316	0.9042146
950	0.0866278	0.9999694	0.1500495	1.0000000	1.0000000	0.0484062	0.9959911	0.6876990	0.9821500	1.0000000	0.6149716	0.9992916	0.9575459	0.3841501	0.7326227	0.7461339	0.0673285	0.4571353	0.9757437	0.9675195	0.9147019	0.6108552	0.9990643	0.0418137	0.1215056	0.9980025	0.9167648	0.9850299	0.0254290	0.4258886	0.0836278	0.3671063	0.7280438	0.8518958	0.9999555	0.6835034	0.9515164	0.5892872	0.4958217	0.9978010	0.3901310	0.7858837	0.8054301	0.0587030	0.9195277	0.6118498	0.7815059	0.9262031	0.3023399	0.9054820
1000	0.0865869	0.9999918	0.1498625	1.0000000	1.0000000	0.0465090	0.9980485	0.6810982	0.9873283	1.0000000	0.6773651	0.9992916	0.9821797	0.3992717	0.6361268	0.7422819	0.0561940	0.4553705	0.9762369	0.9808603	0.9150511	0.6156747	0.9992697	0.0414483	0.1470098	0.9981412	0.9172161	0.9859268	0.0254283	0.4238043	0.0836278	0.3543246	0.7297351	0.8372145	0.9999559	0.6747245	0.9527694	0.5893517	0.4960964	0.9988547	0.3963929	0.7858837	0.7934527	0.0587030	0.9480656	0.6140694	0.7812633	0.9262032	0.3002431	0.9059586

0	0.0865671	1.0000000	0.1497450	1.0000000	1.0000000	0.0454282	0.9993325	0.6753060	0.9912224	1.0000000	0.7428094	0.9992916	0.9998608	0.4213780	0.4960283	0.7357792	0.0504392	0.4543613	0.9765578	0.9901694	0.9152921	0.6183820	0.9993615	0.0412435	0.1775082	0.9982775	0.9174900	0.9870739	0.0254279	0.4222237	0.0836278	0.3355046	0.7310425	0.8200947	0.9999561	0.6618883	0.9538402	0.5893946	0.4963460	0.9997459	0.4061497	0.7858835	0.7769055	0.0587051	0.9758625	0.6159898	0.7810866	0.9262032	0.2988310	0.9062252
50	0.0865671	1.0000000	0.1566723	0.7288868	1.0000000	0.0454337	0.9993328	0.7046172	0.9912243	1.0000000	0.4681786	0.9991693	0.9998703	0.2786469	0.6442041	0.7923805	0.3370077	0.4543611	0.9465560	0.9901051	0.9152923	0.6183820	0.9993543	0.3504448	0.1775204	0.9982683	0.9174881	0.9870765	0.0254279	0.4222236	0.0836095	0.3380565	0.7304755	0.8200904	0.9999561	0.6952113	0.9537071	0.5893947	0.4961912	0.9997471	0.4049262	0.7798866	0.7806026	0.0587039	0.9758856	0.6156339	0.7810867	0.9261996	0.2988308	0.9062253
100	0.0865671	1.0000000	0.2056278	0.4906810	1.0000000	0.0456166	0.9993323	0.7324438	0.9912238	1.0000000	0.3048671	0.9976748	0.9998738	0.1369467	0.8145957	0.8474217	0.4975243	0.4543613	0.9171866	0.9876843	0.9152924	0.6183807	0.9990437	0.6259488	0.1774190	0.9979488	0.9173948	0.9870777	0.0254279	0.4222235	0.0834677	0.3514262	0.7164154	0.8201761	0.9999561	0.7328251	0.9498236	0.5893951	0.4921287	0.9997476	0.3985477	0.7380504	0.7971666	0.0587034	0.9758833	0.6049254	0.7810867	0.9261401	0.2988307	0.9062253
150	0.0865671	1.0000000	0.2835969	0.3901898	1.0000000	0.0467970	0.9993256	0.7455112	0.9912080	1.0000000	0.2478226	0.9923357	0.9998729	0.0669934	0.9130685	0.8745529	0.5383565	0.4543647	0.9028694	0.9711563	0.9152922	0.6183638	0.9954385	0.7440074	0.1761545	0.9958914	0.9159359	0.9870781	0.0254279	0.4222235	0.0831683	0.3688469	0.6674338	0.8211905	0.9999561	0.7560295	0.9320570	0.5893958	0.4757011	0.9997479	0.3902593	0.6689132	0.8154059	0.0587032	0.9757357	0.5525749	0.7810867	0.9258411	0.2988307	0.9062253
200	0.0865671	1.0000000	0.3483381	0.3552098	1.0000000	0.0502214	0.9992917	0.7509554	0.9911264	1.0000000	0.2143443	0.9834968	0.9998602	0.0378998	0.9607897	0.8859991	0.5475952	0.4543820	0.8969616	0.9274957	0.9152911	0.6182780	0.9777760	0.7857458	0.1704443	0.9899995	0.9059319	0.9870779	0.0254279	0.4222235	0.0828219	0.3824656	0.5983835	0.8256249	0.9999561	0.7682931	0.8975932	0.5893970	0.4480810	0.9997480	0.3837407	0.6062388	0.8276154	0.0587031	0.9749537	0.4552530	0.7810867	0.9252657	0.2988307	0.9062253
