"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.0858605	0.5386873	0.1698828	0.2349807	0.4646307	0.0652296	0.4354173	0.4646310	0.6267454	0.7743331	0.4582507	0.7220637	0.5015640	0.4387425	0.5650803	0.4693949	0.1114742	0.5994790	0.7161628	0.7149308	0.5911923	0.5815650	0.7813675	0.2984229	0.0524305	0.6985753	0.5860094	0.7317232	0.3815728	0.2469645	0.2768991	0.2042713	0.3588387	0.7158606	0.6914916	0.6691485	0.4735376	0.3947606	0.4163730	0.7566619	0.2117545	0.4563887	0.5540620	0.0384379	0.5221589	0.4881994	0.5061246	0.7921048	0.3735157	0.2533722
150	0.0707861	0.7129200	0.1745911	0.2807836	0.5105336	0.0566711	0.3191126	0.5248050	0.8706611	0.7824494	0.2924045	0.7102942	0.4108388	0.2648894	0.6102668	0.5243843	0.0913412	0.5610030	0.6280583	0.7213632	0.7357593	0.5424585	0.7934686	0.3052088	0.0945296	0.6949013	0.5827300	0.7160411	0.3477810	0.2416717	0.4260717	0.1705490	0.3943597	0.7000967	0.6839127	0.5865839	0.3798857	0.4218112	0.3203175	0.6292509	0.2230285	0.3404005	0.5550440	0.0315449	0.7104558	0.4202428	0.5265235	0.6447932	0.3415289	0.2039090
200	0.0528213	0.7635271	0.2163670	0.1104474	0.4162306	0.0575745	0.2981209	0.6337260	0.6357749	0.9146460	0.3196565	0.6343755	0.3861109	0.3228176	0.6436144	0.4812849	0.0686509	0.6419836	0.7670853	0.6878000	0.6199955	0.6900495	0.7184806	0.5068262	0.0483287	0.6884951	0.6104577	0.7829555	0.4651657	0.3040250	0.4041013	0.1817775	0.3714169	0.8160381	0.6343607	0.6966481	0.3779556	0.4263910	0.3403409	0.5954163	0.2502558	0.2789725	0.5162690	0.0283946	0.5745469	0.3560790	0.4776969	0.7190476	0.4117441	0.1273598
250	0.0450196	0.8825948	0.2563384	0.1097388	0.4321597	0.0504863	0.2215520	0.5831912	0.6935060	0.8275022	0.2473795	0.5198566	0.4760030	0.4712785	0.6443247	0.3878169	0.1340423	0.6826003	0.6921283	0.5318401	0.6580626	0.6027806	0.7801608	0.4693971	0.0552703	0.7576646	0.6536721	0.5866264	0.5157028	0.2602033	0.4567018	0.3447962	0.2778583	0.6304726	0.7422706	0.5873672	0.2855238	0.5071194	0.2855353	0.5640023	0.1778389	0.2317382	0.6875983	0.0159858	0.6678905	0.2419121	0.4911976	0.6376583	0.4323319	0.2122439
300	0.0790056	0.8331355	0.2519767	0.1140187	0.3830007	0.0540792	0.1791405	0.6011112	0.6795233	0.8069739	0.2404230	0.4940643	0.3989344	0.3387718	0.6864657	0.3963022	0.1453478	0.5126050	0.6994583	0.7109236	0.6040869	0.6591627	0.6280762	0.4774773	0.0409250	0.6746982	0.6639733	0.6543318	0.4650497	0.2978499	0.4780962	0.2494075	0.2363517	0.6974905	0.6804454	0.5245811	0.3027778	0.5435511	0.2890591	0.6646871	0.2107626	0.1801001	0.6260280	0.0204004	0.6345767	0.1958285	0.5108202	0.5563616	0.4283800	0.1259808
350	0.0945248	0.7084519	0.3705722	0.1225581	0.4186535	0.0496891	0.1769473	0.5488721	0.6839982	0.8491261	0.4128766	0.5450531	0.4024980	0.3493297	0.5646985	0.3308255	0.2361240	0.6012640	0.7599998	0.5726254	0.7006998	0.6405864	0.5532263	0.3182472	0.0419370	0.6696285	0.6936682	0.6470562	0.5217602	0.3189379	0.4157973	0.2938471	0.2118903	0.5513401	0.8216079	0.6372889	0.3746505	0.3849171	0.3027160	0.5446060	0.2116554	0.1551803	0.5642263	0.0103530	0.7327565	0.1592882	0.3699301	0.4720848	0.4874828	0.1629798
400	0.0451681	0.7134805	0.2342755	0.1404621	0.3770246	0.0630926	0.1908984	0.4917822	0.8599181	0.7449007	0.3948672	0.4366121	0.3373296	0.2946955	0.7170056	0.3479783	0.0710998	0.6642035	0.8459981	0.5213001	0.6280583	0.7063793	0.5838730	0.4119739	0.0653102	0.7076809	0.6183995	0.6058919	0.4824229	0.3379592	0.4993756	0.3374308	0.2788938	0.7060254	0.7152414	0.6690468	0.3002860	0.4531445	0.3327583	0.6811898	0.1647200	0.1095698	0.6752986	0.0375013	0.6430857	0.1483279	0.4325997	0.6791162	0.3450986	0.1114187
450	0.1074225	0.7225795	0.3305375	0.1159637	0.4002601	0.0334337	0.1849013	0.7380126	0.7054809	0.7258025	0.4414420	0.4566898	0.4612352	0.2546133	0.5827598	0.3188188	0.0449840	0.5509343	0.5777148	0.5741504	0.6698577	0.6342135	0.6968159	0.3845581	0.1130195	0.7370359	0.5479793	0.7305638	0.4071371	0.3080985	0.4671127	0.3042447	0.2508683	0.7432914	0.8490592	0.5628647	0.3099906	0.4855537	0.2525404	0.6657414	0.1603933	0.1447311	0.6884575	0.0175647	0.7734212	0.1912685	0.4142412	0.5748567	0.3126862	0.1487911
500	0.0654381	0.7170728	0.2308283	0.1392070	0.2998328	0.0380942	0.2293522	0.5270451	0.5387793	0.6444550	0.5122983	0.3696724	0.4230647	0.2580413	0.4456300	0.3668425	0.0554384	0.5433383	0.6879217	0.6047375	0.5788587	0.7068613	0.5552216	0.3439132	0.0820768	0.8947649	0.5603051	0.7316168	0.4444950	0.3102722	0.4877276	0.3639661	0.2569544	0.8041398	0.7259063	0.6116242	0.2784439	0.4122193	0.2723592	0.6895900	0.1603639	0.0998384	0.5164030	0.0090805	0.6501292	0.1401507	0.4536420	0.5636502	0.3900655	0.1925562
550	0.0791897	0.7016247	0.1741445	0.4237973	0.3897758	0.0465504	0.3082313	0.5442440	0.6840731	0.6810237	0.4962665	0.4085155	0.5951714	0.2918488	0.5081881	0.3830072	0.0310287	0.4861097	0.6179044	0.7761831	0.6869695	0.6589297	0.6851715	0.2599102	0.0792008	0.8502530	0.5753421	0.6264301	0.2879262	0.3301214	0.4228311	0.3467771	0.3332319	0.6189668	0.7734792	0.5804548	0.4310478	0.3872493	0.2381870	0.7486821	0.1136284	0.0819924	0.6193000	0.0232232	0.6615865	0.2066906	0.4451353	0.6322778	0.3007991	0.4343473
600	0.0812006	0.7513426	0.1886470	0.5844518	0.5998374	0.0488961	0.5323506	0.5862412	0.7504614	0.6669004	0.4425837	0.4930710	0.6766464	0.3201886	0.3444323	0.4000877	0.0307737	0.3722642	0.6914135	0.6777591	0.6926687	0.5613129	0.6560288	0.1326909	0.0908371	0.7523622	0.5786063	0.8298788	0.1754655	0.3810050	0.2409252	0.4406253	0.3468820	0.5198744	0.7581169	0.5285902	0.4371335	0.3718961	0.2593720	0.8299555	0.2025536	0.1669653	0.5028927	0.0435098	0.6598619	0.1978283	0.4004237	0.7489283	0.3174147	0.4957641
650	0.0438338	0.6236196	0.1644999	0.5940741	0.5927507	0.0450227	0.5411286	0.6027088	0.8356910	0.7094718	0.3099270	0.5774287	0.6953812	0.2219116	0.4508393	0.3953712	0.0594731	0.3508570	0.6286741	0.7364189	0.7131514	0.4880210	0.6840782	0.0541542	0.0974177	0.7861437	0.7429065	0.6792931	0.0899614	0.3419656	0.1200002	0.4319619	0.3689058	0.6045030	0.7366541	0.5280483	0.6235727	0.4201147	0.4745546	0.7244743	0.2493342	0.3028576	0.4414054	0.0319759	0.7544506	0.2183592	0.4720101	0.6753809	0.2831069	0.5896323
700	0.0849512	0.7154977	0.1163882	0.7516590	0.7765103	0.0759580	0.5745790	0.5061167	0.7989037	0.6954682	0.3902314	0.6210300	0.6006011	0.3182418	0.5017311	0.4403081	0.0651832	0.3299780	0.6676680	0.7672098	0.6370484	0.4366383	0.7792167	0.0807496	0.0697627	0.6556212	0.5325381	0.7060246	0.0282371	0.4090549	0.0944036	0.3501540	0.4646309	0.5973483	0.8235428	0.4543459	0.6952235	0.2764101	0.3815307	0.7032565	0.2698286	0.4226579	0.5515363	0.0238207	0.7568713	0.3475689	0.5211001	0.6955878	0.2653696	0.7753811
750	0.0615190	0.9485907	0.0739923	0.6033610	0.8551255	0.0194661	0.7247018	0.4106669	0.6753535	0.8261672	0.4010326	0.7964040	0.6546070	0.2971919	0.6243700	0.5740712	0.0459674	0.2903444	0.6418726	0.7704676	0.7992547	0.4190469	0.7747351	0.0393727	0.0504445	0.7794874	0.5519563	0.7590285	0.0329818	0.3374988	0.0855706	0.2702501	0.6093590	0.6071812	0.9299108	0.4931956	0.6368896	0.5467608	0.4591586	0.7477600	0.1943519	0.5586863	0.5646978	0.0546817	0.6069344	0.3755962	0.6816955	0.7902537	0.2030970	0.7883018
800	0.0378492	0.7519869	0.1179538	0.6522129	0.7006052	0.0602878	0.7170105	0.4405143	0.8962297	0.6571409	0.4882673	0.6498922	0.6561794	0.3100110	0.3956055	0.5778063	0.0495702	0.3236625	0.7006774	0.7984896	0.6855327	0.3532991	0.7442774	0.0487169	0.1113746	0.8780666	0.4824352	0.6469984	0.0236240	0.2872192	0.0884797	0.2830284	0.5302294	0.6950124	0.7538890	0.6154870	0.7738992	0.3993491	0.3539974	0.6471226	0.3105873	0.5202163	0.6378494	0.0275723	0.7264647	0.3242605	0.6855524	0.6770613	0.2639240	0.6644073
850	0.0723682	0.6670205	0.1412284	0.8484933	0.7013183	0.0758891	0.6550654	0.4267935	0.6374847	0.7156776	0.4450218	0.6698749	0.6524300	0.4021296	0.4265674	0.4294755	0.0731883	0.3606402	0.7295617	0.6654275	0.6244532	0.3521837	0.7096432	0.0424780	0.0761272	0.6298066	0.5303068	0.6129197	0.0188384	0.2601466	0.0701340	0.2261772	0.3756098	0.4913341	0.7933903	0.4391619	0.6837023	0.3324272	0.2898023	0.6338100	0.2337777	0.4411356	0.5436493	0.0324949	0.6089091	0.4493883	0.4712976	0.5279376	0.2163929	0.6275662
900	0.0667886	0.8087714	0.1634722	0.7640619	0.8020805	0.0654005	0.7269479	0.4320208	0.7244676	0.7281905	0.3603498	0.5853092	0.7859790	0.3238225	0.5678583	0.5055774	0.0922638	0.2657183	0.7053665	0.5694679	0.7274162	0.5206070	0.6300024	0.0371014	0.0486492	0.6885213	0.5887828	0.6502377	0.0538423	0.3085176	0.0390360	0.1570012	0.5648601	0.5137584	0.7189702	0.5070932	0.6763495	0.4155869	0.4646185	0.6323497	0.3380418	0.5308996	0.5374945	0.0207712	0.6582635	0.3935038	0.6819182	0.7320449	0.2062906	0.6587893
950	0.0848345	0.6962214	0.1107724	0.8018614	0.7107184	0.0745297	0.7267363	0.5042806	0.8263420	0.7547324	0.2805064	0.5597687	0.7926714	0.3530578	0.5554620	0.4958594	0.0760324	0.2971897	0.7812860	0.5859956	0.5259620	0.4369576	0.7274401	0.0475841	0.1100964	0.7842331	0.6885110	0.6838666	0.0323121	0.2480040	0.0491901	0.1585715	0.4649187	0.6270503	0.7059120	0.4546167	0.6597962	0.3802967	0.4191729	0.8037846	0.3024420	0.5404260	0.4756135	0.0404340	0.7224742	0.4515384	0.5615047	0.7771209	0.3032026	0.6031579
1000	0.0258436	0.7672479	0.0724766	0.7651368	0.6865810	0.0831862	0.6914413	0.5394914	0.7664486	0.5747763	0.3709406	0.5876368	0.6775377	0.4139011	0.5977337	0.5167765	0.1494323	0.2093422	0.6100187	0.5719369	0.7183780	0.3744437	0.6961154	0.0245456	0.0774357	0.6803310	0.7639114	0.6781795	0.0298212	0.3604201	0.0967649	0.2364005	0.5876554	0.7711799	0.6757583	0.4430984	0.6679603	0.4091004	0.2730477	0.8179602	0.3068271	0.4984604	0.4543183	0.0426472	0.6512339	0.4092887	0.5771034	0.7268573	0.2763406	0.6349262

0	0.0785226	0.7374854	0.1495110	0.6662271	0.7274560	0.0480903	0.6597023	0.6692492	0.6454652	0.8001397	0.3352796	0.7178295	0.7282686	0.2430348	0.3536543	0.6180477	0.0494121	0.3133523	0.6692613	0.6650975	0.8684446	0.3695910	0.6639561	0.0465328	0.1271505	0.5965903	0.6987869	0.6860831	0.0491440	0.3742637	0.0794389	0.2665952	0.4711116	0.6307341	0.7934758	0.5870370	0.6276735	0.4437135	0.3661824	0.7957467	0.2485400	0.5226221	0.5675280	0.0397941	0.7825648	0.4465883	0.5892413	0.6320455	0.1868703	0.5714666
50	0.0341159	0.3888073	0.1208794	0.7931172	0.7222641	0.0257802	0.5458979	0.5727447	0.7311149	0.6881220	0.3983234	0.8480060	0.7803402	0.3024399	0.5488183	0.3967099	0.0577334	0.3326471	0.6464389	0.7735038	0.5717899	0.4788447	0.4845289	0.1676532	0.0514894	0.6586751	0.7191705	0.6697066	0.0271684	0.3586421	0.0834640	0.1980586	0.4217659	0.7069147	0.6231032	0.4407608	0.5078827	0.5400421	0.4300532	0.7418596	0.2698722	0.5500407	0.6365254	0.0316258	0.7391819	0.3662460	0.4343576	0.6548897	0.2162462	0.5705078
100	0.0102376	0.1847731	0.1018054	0.8585597	0.7679622	0.0161687	0.7466797	0.4973221	0.7662384	0.7149406	0.6093201	0.6304887	0.7245263	0.3843176	0.3527675	0.5309032	0.0400252	0.3550262	0.7333686	0.7681392	0.6862837	0.6129558	0.3606107	0.4409866	0.1244604	0.6144212	0.5443661	0.7605600	0.0316885	0.6133267	0.0610301	0.2196786	0.5705302	0.5998748	0.6916073	0.4706798	0.4633105	0.4955014	0.3370213	0.8607115	0.1870751	0.5551610	0.6609479	0.0409548	0.8304507	0.2737042	0.3818551	0.6477335	0.1404520	0.5512461
150	0.0493877	0.0635215	0.1129498	0.7025220	0.9016352	0.0321247	0.6864823	0.4147759	0.7338430	0.7102276	0.8001542	0.8095173	0.8564781	0.3721965	0.2613261	0.6680714	0.0719097	0.2490941	0.7541930	0.8291577	0.7017947	0.6841639	0.2999919	0.3423245	0.2190372	0.5585685	0.5045106	0.7957414	0.0089238	0.5854858	0.0599157	0.2721730	0.5471185	0.6161769	0.6602695	0.3683279	0.4476344	0.3350679	0.2182382	0.8419028	0.2139958	0.5756596	0.5609734	0.0451230	0.7172350	0.3197722	0.3160433	0.5486418	0.0781602	0.4334778
200	0.0567110	0.0469679	0.1059807	0.8391687	0.8642073	0.0115161	0.7492189	0.4563622	0.7161927	0.6765984	0.7355639	0.7742879	0.5924579	0.3010093	0.1381780	0.4281799	0.0274204	0.3571579	0.7027354	0.6736262	0.7828624	0.5626639	0.2069717	0.3824943	0.2699943	0.7625973	0.4399557	0.6773789	0.0168435	0.7290735	0.0521638	0.3055793	0.7130165	0.5292603	0.6560060	0.5809157	0.2737946	0.3113660	0.2974519	0.5865913	0.1751986	0.5309305	0.5784329	0.0420752	0.8437509	0.3407049	0.3335263	0.5264693	0.1453532	0.3517330
250	0.0817702	0.0370659	0.1890966	0.8205964	0.7188080	0.0640080	0.7326436	0.4615893	0.7537635	0.7108695	0.7668363	0.7326443	0.6795572	0.3195850	0.1924208	0.6464495	0.0516574	0.3661442	0.6671936	0.6781141	0.6460488	0.6702987	0.1654556	0.4166402	0.3525381	0.7837031	0.4159342	0.7117053	0.0100061	0.8185820	0.0582721	0.2541425	0.7062819	0.4445317	0.6737987	0.5613522	0.3121868	0.3906357	0.3595113	0.6110817	0.1834426	0.6751635	0.6343348	0.0245673	0.6485489	0.2193621	0.3820003	0.5575525	0.1936904	0.3298865
300	0.0919441	0.0317371	0.1308017	0.9705005	0.7880907	0.0940855	0.7006437	0.5127163	0.6681529	0.6744813	0.4053367	0.8557405	0.6203376	0.3879462	0.4907069	0.4341840	0.0835039	0.3434119	0.6230040	0.7694908	0.7186840	0.6873410	0.2270523	0.3813204	0.1294510	0.6481850	0.5118731	0.7919553	0.0124401	0.7978486	0.0506721	0.3535161	0.7981111	0.4893697	0.6394900	0.4638952	0.3267301	0.4589063	0.3392910	0.4479457	0.1508683	0.5138014	0.6253752	0.0472168	0.7239902	0.2772647	0.3484385	0.6620513	0.1975330	0.3107801
350	0.1743171	0.0483626	0.1968422	0.6313779	0.7537165	0.2416532	0.7211353	0.5323266	0.6927902	0.8988610	0.3214019	0.5403884	0.5666465	0.2513350	0.6628697	0.4082147	0.2660909	0.3534431	0.7083276	0.5398589	0.6628569	0.5994530	0.1845544	0.4352887	0.0442611	0.6607356	0.4550127	0.5986685	0.0094717	0.5837815	0.0721859	0.2385067	0.8178845	0.4487570	0.7541427	0.4764139	0.3194969	0.3497734	0.3381973	0.3987101	0.1861046	0.6235451	0.6560129	0.0273032	0.4680581	0.3590756	0.4016406	0.5272777	0.3158520	0.3722403
400	0.1041589	0.0467723	0.1415151	0.6112412	0.6717087	0.2186672	0.7097707	0.4677763	0.6562183	0.7865115	0.3390968	0.5829844	0.2996668	0.2736985	0.5397338	0.4232679	0.4668978	0.3753793	0.7125514	0.4627375	0.6581379	0.5474281	0.3262251	0.3584845	0.0517747	0.6427669	0.4312236	0.7260751	0.0150713	0.7800481	0.0516864	0.3178177	0.7775471	0.5313095	0.7414700	0.4028213	0.3985932	0.3970606	0.3103060	0.3745125	0.1143631	0.6825409	0.4107240	0.0344620	0.4786242	0.2191931	0.4396583	0.7399334	0.3511643	0.3398843
450	0.1314353	0.0515917	0.1667240	0.6477540	0.6963456	0.2609418	0.6244736	0.6145636	0.7461694	0.8418215	0.2685575	0.5927823	0.1225040	0.2508970	0.5808583	0.6990131	0.4785255	0.3454638	0.6533491	0.3901352	0.6403778	0.5753556	0.1633847	0.5164924	0.0282057	0.7902710	0.3948923	0.6251323	0.0013020	0.6028459	0.0611875	0.2678220	0.5757500	0.4980507	0.8003129	0.4237668	0.3643537	0.3570399	0.3442126	0.4198023	0.1661673	0.5503021	0.5919546	0.0387784	0.4832122	0.2066458	0.3618304	0.6767787	0.2601173	0.2948913
500	0.1043269	0.0370650	0.1370371	0.5185981	0.7393054	0.1657934	0.6447154	0.5623814	0.5391336	0.6657214	0.2773653	0.6743867	0.1393097	0.2334183	0.7679497	0.5864894	0.5559786	0.4100595	0.7291803	0.4053541	0.6289305	0.5315283	0.2131708	0.4165802	0.0247392	0.7157382	0.5112575	0.5778571	0.0083160	0.5999928	0.0487352	0.3764782	0.6671494	0.5195052	0.7635510	0.4692232	0.3430080	0.3734462	0.3915971	0.5257318	0.1165527	0.5957183	0.5923655	0.0246517	0.3654282	0.1681632	0.3554765	0.6282595	0.2855760	0.3993596
550	0.1115443	0.2902114	0.2499259	0.7219864	0.7076965	0.2753434	0.7861998	0.5884490	0.7374800	0.6739285	0.2700246	0.6453217	0.1832016	0.2012882	0.8164540	0.5251260	0.4093392	0.4567775	0.8477531	0.4885783	0.7306755	0.3437007	0.4539204	0.2785542	0.0146011	0.7121471	0.3362401	0.6835513	0.0244420	0.6769052	0.1010277	0.2876402	0.6712165	0.4533626	0.7695753	0.4207873	0.3316491	0.4726458	0.4332424	0.5126098	0.2337741	0.5559914	0.5288258	0.0259078	0.3970205	0.1856259	0.3952804	0.7653600	0.3463348	0.6028609
600	0.1469745	0.4875656	0.2011561	0.5563532	0.6622570	0.3037103	0.6376650	0.6191806	0.6750050	0.6565483	0.2285166	0.7322528	0.1474142	0.2012269	0.7708542	0.5611826	0.4670126	0.3752016	0.7784752	0.5132918	0.7290884	0.3633736	0.5461667	0.2090336	0.0129381	0.8135521	0.5080957	0.6431527	0.0664089	0.7399433	0.0500742	0.3315161	0.6110379	0.4158455	0.6119984	0.4735984	0.4641311	0.4442785	0.3953094	0.5689894	0.2030117	0.6680397	0.6099543	0.0140258	0.4286745	0.2653179	0.6254990	0.7843729	0.3441886	0.5243295
650	0.1236530	0.6760521	0.1411773	0.7387863	0.7338777	0.3743427	0.6298327	0.6198922	0.5474204	0.7116124	0.2136304	0.6506871	0.1223484	0.2532117	0.7005714	0.4363900	0.6855421	0.3987864	0.7191488	0.3145108	0.5885244	0.2710708	0.7266752	0.1025594	0.0369690	0.6442105	0.5554037	0.6531166	0.0256258	0.4930066	0.0972846	0.3413364	0.4789038	0.4127462	0.8984023	0.4743128	0.5012136	0.4099164	0.4255728	0.6178277	0.2138857	0.4315882	0.6118627	0.0459301	0.3121600	0.2244670	0.6924084	0.6524985	0.2939985	0.5347793
700	0.0332141	0.6542313	0.1041302	0.6775609	0.9420506	0.2253965	0.5701984	0.6467596	0.5144162	0.6424446	0.2915208	0.7598501	0.0508230	0.1935779	0.5975256	0.5037342	0.6808460	0.4016423	0.8691168	0.3027308	0.6887130	0.2623570	0.6395850	0.0713205	0.0269035	0.7576405	0.5404544	0.6317843	0.0182255	0.3713511	0.0373604	0.3793706	0.4798625	0.5149944	0.5486459	0.5182226	0.6340314	0.4169883	0.4226718	0.6108698	0.2322295	0.5857060	0.5932141	0.0498904	0.3585537	0.3479034	0.5126455	0.6823023	0.3312637	0.5705952
750	0.0444756	0.6995156	0.1022918	0.5906860	0.7269005	0.1271137	0.5876622	0.5838487	0.6543379	0.6409806	0.3489799	0.8521893	0.1309766	0.1768666	0.6631314	0.5844662	0.3764605	0.4004933	0.7313752	0.3796498	0.6302073	0.2957647	0.6048424	0.0550331	0.0314961	0.8429088	0.5997283	0.6613364	0.0066905	0.3843503	0.0524717	0.3174810	0.4372512	0.5898534	0.7687404	0.5768161	0.7083691	0.4329035	0.4061886	0.6914046	0.2140518	0.5639524	0.6616643	0.0282454	0.3395649	0.3728174	0.5993698	0.5207230	0.3179650	0.6730544
800	0.0323194	0.7741777	0.1401907	0.7151108	0.7307324	0.0568793	0.6116580	0.5637042	0.6424455	0.8891590	0.3487512	0.7667643	0.4610196	0.1648591	0.6779664	0.5446389	0.4042943	0.4815247	0.7124820	0.5907833	0.6478074	0.3356909	0.8105730	0.0120548	0.0445057	0.7736403	0.5739397	0.6583889	0.0490388	0.3763337	0.0435256	0.3735014	0.3514109	0.6613278	0.6852933	0.5094029	0.6922479	0.4656300	0.3642991	0.6325606	0.3004282	0.5020878	0.7583141	0.0495988	0.5033256	0.2571490	0.5389808	0.6842972	0.2198662	0.6579782
850	0.0547616	0.7439331	0.1207357	0.7060903	0.7944443	0.0456580	0.6931309	0.4633541	0.6360667	0.7075547	0.3847865	0.7066718	0.3679078	0.2198505	0.5602203	0.5200061	0.1802233	0.3785397	0.7041662	0.5380031	0.7315235	0.3540071	0.7586760	0.0099098	0.0748158	0.7216027	0.5785441	0.6950411	0.0154585	0.2184350	0.0534594	0.3553165	0.6446863	0.6146596	0.7143378	0.4882865	0.6027187	0.3595023	0.3872665	0.6437052	0.2164049	0.5405762	0.6070272	0.0498432	0.5661700	0.3971758	0.6701892	0.6965816	0.1833919	0.7040403
900	0.0427823	0.8345417	0.1230912	0.6550814	0.7336788	0.0451120	0.6449639	0.5164283	0.7242702	0.7934322	0.3384603	0.7356976	0.5368991	0.1912206	0.5532441	0.5301178	0.0654351	0.3303885	0.7279347	0.6191458	0.7333089	0.3656282	0.6612180	0.0227916	0.0669918	0.5887435	0.5983691	0.6911501	0.0194699	0.2734778	0.0663569	0.2570161	0.4439217	0.5310079	0.7102403	0.5242537	0.5400378	0.4918977	0.2872164	0.6911804	0.2112988	0.6054396	0.5738489	0.0570608	0.6161626	0.4067653	0.5602534	0.6001430	0.1831442	0.8200047
950	0.1243547	0.6846708	0.0785554	0.7475657	0.6355530	0.0534271	0.7097035	0.5536911	0.7438250	0.7079970	0.3602021	0.7912713	0.5780272	0.3349472	0.4438347	0.5815640	0.0682451	0.3491284	0.6809148	0.6445570	0.7411193	0.4624733	0.6362253	0.0453911	0.0565987	0.5887139	0.7363820	0.6956395	0.0138951	0.2846577	0.0680040	0.3130973	0.4266046	0.5226042	0.6531696	0.5637374	0.7495522	0.4283535	0.2978394	0.7722747	0.2366706	0.5709226	0.5045102	0.0396666	0.7181248	0.4341207	0.5388590	0.6058248	0.2421830	0.6432527
1000	0.0682151	0.6838467	0.0961273	0.6708071	0.6309275	0.0737159	0.7832101	0.5095131	0.8412898	0.6718789	0.2837587	0.6477208	0.7013838	0.3248920	0.5832082	0.6754629	0.0880354	0.3319972	0.8753887	0.7180146	0.5797089	0.4010208	0.6861098	0.0268385	0.0618059	0.6900420	0.6537302	0.6726792	0.0115727	0.2629375	0.0624087	0.3061161	0.5906140	0.6163037	0.6538489	0.4598934	0.7807158	0.3779023	0.3354203	0.6973759	0.2142291	0.5575295	0.5557079	0.0399760	0.8267287	0.5139937	0.5298817	0.5924782	0.2387839	0.6154909

0	0.0801900	0.6426473	0.0922286	0.5801764	0.7139011	0.0413586	0.6531736	0.6509006	0.6350666	0.8205527	0.4704955	0.7139261	0.5927191	0.2497875	0.4157695	0.5296062	0.0523446	0.4535779	0.7188836	0.6861350	0.7841028	0.4884895	0.7191334	0.0377379	0.1595029	0.7310959	0.7066351	0.7432118	0.0370990	0.2242239	0.0844992	0.2873298	0.4221263	0.6046284	0.6457918	0.6408598	0.5439111	0.4416036	0.3618218	0.7439054	0.2698213	0.5432126	0.5169337	0.0696702	0.8032843	0.4701899	0.4978632	0.6379872	0.1868300	0.6267784
50	0.0308480	0.7206473	0.0865207	0.4484562	0.7436899	0.0546193	0.7526752	0.4539810	0.7676247	0.7093345	0.1406209	0.8827889	0.6674011	0.1711890	0.7131778	0.6581344	0.2522559	0.3887503	0.6418549	0.6910167	0.6527037	0.5187045	0.6529189	0.2009735	0.0547103	0.6888419	0.6170027	0.7162567	0.0333962	0.2873499	0.0481683	0.2241891	0.6162870	0.6455190	0.6891839	0.4476076	0.6129747	0.5196232	0.4175634	0.7797873	0.2971170	0.5568699	0.5844008	0.0197860	0.6101954	0.4335986	0.5018309	0.6128480	0.1859479	0.6982681
100	0.0424350	0.8642241	0.0972393	0.4223851	0.7077502	0.0236998	0.5924003	0.4894185	0.6646600	0.7546456	0.0761481	0.6793849	0.7193093	0.0898743	0.7060454	0.6067630	0.4203785	0.3420430	0.7038747	0.6206573	0.5444628	0.4468489	0.6875915	0.4614592	0.0577185	0.6625029	0.6685597	0.6894148	0.0065145	0.3288867	0.0467706	0.2395496	0.5075435	0.8234001	0.8145375	0.5252290	0.6342241	0.4326743	0.4130851	0.6861520	0.2504072	0.5433375	0.5890178	0.0436779	0.7240825	0.5365811	0.6611693	0.6768496	0.1292672	0.7097323
150	0.0633601	0.7569063	0.1722562	0.1834561	0.7466922	0.0222349	0.6457501	0.5782034	0.8225322	0.7633669	0.1877428	0.6572397	0.5407641	0.0232061	0.7178277	0.6815115	0.4398270	0.3320363	0.6727224	0.7378521	0.6629778	0.4427695	0.6956834	0.5708911	0.1590367	0.6710167	0.5354584	0.6384049	0.0512027	0.2261376	0.0839802	0.1683298	0.4472802	0.5255635	0.6307279	0.4415474	0.6242453	0.4008018	0.3898232	0.7651419	0.1985398	0.4394240	0.6299153	0.0373396	0.6959028	0.3195019	0.5631880	0.7499646	0.1869011	0.7427288
200	0.0514566	0.6852851	0.2281931	0.2803390	0.7711727	0.0399094	0.6931124	0.5059280	0.6307822	0.7887847	0.1923695	0.7506134	0.6313302	0.0145662	0.7339520	0.5732229	0.3596622	0.3424019	0.6460339	0.6503275	0.8009440	0.4780836	0.6838006	0.5032889	0.1933029	0.7690494	0.5612206	0.7979758	0.0383867	0.2264766	0.0446586	0.3019124	0.4531394	0.5198254	0.7062778	0.5349097	0.6349584	0.3754411	0.2362115	0.8398880	0.2580837	0.5026435	0.5137871	0.0163980	0.6732815	0.3647404	0.5343179	0.6126322	0.1738313	0.5401793
