"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.1014500	1.0278067	0.2435189	0.2519305	0.5975313	0.0800961	0.3316302	0.7045241	0.9236235	1.0313033	0.5056430	0.9490564	0.6517152	0.5590590	0.7781086	0.6755889	0.0939641	0.8398073	0.9485919	0.9958335	0.9813734	0.8195132	1.1118073	0.5763988	0.1243575	1.0429200	0.8864604	1.0572024	0.6580450	0.4257898	0.6382462	0.2954777	0.4321286	0.8981196	0.9984792	0.8859797	0.5331234	0.5728753	0.5010496	0.9826459	0.2904325	0.4864983	0.7578685	0.0108545	0.9578277	0.5458384	0.7706517	0.9280171	0.5125108	0.2310486
150	0.0941734	0.9774300	0.2957417	0.1865675	0.5985296	0.1265284	0.2572405	0.7310850	0.8810377	0.9559718	0.4374628	0.9691152	0.6690203	0.5524930	0.8193803	0.6480389	0.1140243	0.8359636	1.0267712	0.9655295	1.0759035	0.8597147	0.9586254	0.5591030	0.1210277	0.9606769	0.8202975	1.0179272	0.6435838	0.4824298	0.7497180	0.3065425	0.4437066	1.0488299	0.9894841	0.8796320	0.4983987	0.6274983	0.4293314	0.9690629	0.2613085	0.3520248	0.8012060	0.0062679	0.9028550	0.4992675	0.7468062	0.8938785	0.5260689	0.2854870
200	0.0878771	1.0025463	0.3358382	0.1938940	0.5828263	0.1076301	0.2760434	0.8316177	0.9828689	0.9860926	0.3975890	0.8500775	0.6139569	0.4929947	0.8427488	0.6013384	0.1260018	0.9258740	0.9686604	0.9453537	0.8767552	0.9993532	0.9710111	0.5816789	0.0968740	0.9738951	0.8605590	0.9554180	0.6824578	0.4317079	0.7151132	0.4217899	0.4457229	1.0417070	0.9743805	0.8077476	0.5223117	0.5568489	0.4017619	0.9659056	0.2645732	0.2631789	0.7992002	0.0065995	0.8459890	0.4190241	0.6533821	0.9202843	0.5540387	0.1913905
250	0.1277162	0.9782948	0.3255758	0.1896037	0.5211009	0.0607039	0.2595404	0.7732907	0.9712631	0.9990306	0.4282308	0.7004155	0.5619701	0.4813082	0.8895190	0.5735191	0.1631780	0.8196685	1.0427681	0.8624898	0.8959261	0.8548665	1.0367669	0.5861705	0.0758717	1.0161005	0.9059221	0.9710864	0.6612794	0.4370510	0.6914499	0.4331894	0.3967693	0.9831424	1.0722296	0.9223757	0.4573668	0.6751588	0.4112668	0.9655075	0.2432766	0.1771938	0.8842881	0.0203630	0.9322509	0.3183565	0.6827496	0.8301308	0.5939237	0.2118814
300	0.1017915	0.9065586	0.3834215	0.1718362	0.5508404	0.0755761	0.2550400	0.8648358	1.0830666	0.9749348	0.4952490	0.5503927	0.5602763	0.4868305	0.8671117	0.5322284	0.1446955	0.7662755	0.9392524	0.7608143	0.9256888	0.9713253	0.9385861	0.5081038	0.0731703	1.0479926	0.7636332	0.8255755	0.7197159	0.3843065	0.6621370	0.3966325	0.3181068	1.0170505	1.0267777	0.8595811	0.4469187	0.6403129	0.4221146	0.9615219	0.2720069	0.1761393	0.7760241	0.0294022	0.9577241	0.2855585	0.6168001	0.7839171	0.6578300	0.1768900
350	0.0944680	0.9799504	0.3420391	0.2024539	0.5509986	0.1015096	0.2945580	0.8442574	0.9601034	1.0236727	0.5273035	0.5772787	0.5645316	0.4177855	0.9590777	0.4719609	0.1494841	0.9130822	0.9720920	0.7767146	0.9651218	0.9433587	0.9367816	0.5555787	0.0604443	1.0211737	0.8248742	0.9382801	0.6455457	0.4597057	0.7167515	0.4431938	0.3349334	1.0005250	1.0001769	0.9287196	0.4335739	0.5799047	0.4295221	0.9872882	0.2539528	0.1558280	0.8590003	0.0320363	0.9354567	0.2197653	0.6317884	0.8156501	0.6042766	0.2135887
400	0.0830096	1.0189631	0.3536860	0.1737686	0.5286915	0.0573559	0.2664860	0.8055114	0.9629006	1.0597435	0.5479040	0.6732495	0.6095365	0.3888087	0.8789747	0.5117776	0.0819020	0.7328498	0.9366574	0.8177842	0.9407141	0.9570782	0.9149841	0.5837154	0.0912805	0.9658102	0.8167393	1.0242787	0.6310849	0.4727912	0.7389965	0.4622238	0.3308746	1.0156923	1.0727627	0.9669369	0.3721919	0.6390193	0.4359476	1.0561371	0.2443458	0.1467042	0.9134289	0.0289570	0.8647249	0.2017943	0.6106736	0.8109301	0.5390859	0.2292888
450	0.0678542	0.9702881	0.3217098	0.1825228	0.5416228	0.0411204	0.2356903	0.8018957	0.9055658	1.0219577	0.6006562	0.5572313	0.5883868	0.4728481	0.6173195	0.5584661	0.0635037	0.8057809	0.9491143	0.8054783	0.9429656	0.9236860	0.9545132	0.5583300	0.1466709	1.0486234	0.8196953	0.9463938	0.7724290	0.4193164	0.6979651	0.4062135	0.3465484	0.9061614	1.0654576	0.8740727	0.3603594	0.6141102	0.3883513	1.0660828	0.2122890	0.1256104	0.8131789	0.0350400	0.8830522	0.2356297	0.5854204	0.7772081	0.4925250	0.1849401
500	0.0566867	1.0703347	0.3548855	0.1992915	0.5032523	0.0883865	0.2711870	0.8210786	0.9578805	1.0501846	0.7285443	0.4936017	0.5823204	0.4278870	0.5210521	0.5079097	0.0443994	0.7795614	0.9953408	0.8425221	0.9732145	0.9744315	0.7990225	0.5774700	0.1413079	1.1548238	0.9495258	1.0527913	0.7484149	0.3904924	0.6278787	0.4406434	0.3584687	0.9022138	0.9891464	0.9190465	0.4279782	0.4780975	0.3943633	1.0173932	0.2112665	0.1388264	0.8361789	0.0216341	1.0212077	0.2734438	0.6160007	0.7980627	0.5646562	0.1964262
550	0.1005913	0.9801397	0.2972834	0.7730340	0.8886004	0.0655312	0.8172348	0.7580360	1.0285007	1.0450155	0.7573036	0.7521693	0.9314019	0.4551796	0.5842964	0.6196050	0.0617346	0.5199398	0.9585008	0.9279067	0.9681308	0.7795449	0.8582977	0.1959864	0.1504645	1.0513150	0.8620975	1.0250350	0.2287636	0.4365961	0.2869528	0.4497565	0.4741143	0.7631477	1.0213643	0.7562533	0.6773251	0.5389471	0.4341547	1.0628556	0.2806555	0.1658367	0.8640717	0.0734862	1.0181793	0.2813707	0.6267744	0.8199257	0.3729092	0.8565923
600	0.0805291	1.0131700	0.2146224	0.8894669	0.9163839	0.0765687	0.8786546	0.8013685	1.0917275	0.9445119	0.5305981	0.8637697	1.0100769	0.4214686	0.6773241	0.5918430	0.0736330	0.4886394	0.9727611	0.9054845	0.9278034	0.6495260	0.9066701	0.0942165	0.1142718	1.1074674	0.9798441	1.0987055	0.0865161	0.4659171	0.1926087	0.4107976	0.5968333	0.7768198	1.0149587	0.6752957	0.7736696	0.5056953	0.4008757	1.0375754	0.3407139	0.3835625	0.8872073	0.0731960	0.9893535	0.2833011	0.6388133	0.9811751	0.3885320	0.7956880
650	0.0983334	0.9107367	0.1646559	0.9785413	1.0694567	0.0633927	0.9722325	0.7355239	1.0601555	0.9772914	0.4669143	1.0052808	1.0188093	0.3687183	0.8414407	0.6341429	0.1216611	0.4331057	0.9790004	1.0184068	0.9689331	0.6474744	0.9827730	0.0632861	0.1043809	0.9295311	0.9042966	1.0307769	0.0477211	0.4500465	0.1545402	0.4290276	0.5817865	0.7764453	0.9609838	0.6441956	0.8430428	0.5246348	0.4587860	0.9837531	0.3804741	0.6053687	0.7766920	0.0599226	1.0135387	0.4045467	0.6885047	0.8846995	0.3024132	0.9243297
700	0.1095698	1.0456528	0.1405424	0.9310299	0.9569591	0.0699466	1.0225217	0.6974809	0.9639596	1.0122766	0.4754049	1.0514390	1.0325407	0.3845155	0.7975338	0.6684741	0.1032208	0.4665334	1.0321399	1.0036902	1.0269928	0.6489066	0.9245337	0.0607752	0.0957809	1.0375896	0.8592576	0.9819581	0.0305413	0.4244284	0.0888759	0.3439295	0.7074457	0.8087487	1.1126724	0.7119795	0.9657579	0.5548470	0.4710860	0.9341819	0.3626768	0.7336684	0.7754644	0.0500567	0.9720761	0.4704340	0.7619225	0.9404104	0.2805787	0.9118618
750	0.0884422	0.9159627	0.1613249	0.8939467	1.0953751	0.0494617	1.0393554	0.6770660	0.9874124	0.9842827	0.5125969	0.9637679	0.9716059	0.4262550	0.6847465	0.6974879	0.0805815	0.4916295	0.9999626	0.9890240	0.9226386	0.5886737	0.9236869	0.0594593	0.1209168	1.0081505	0.8489054	0.9911698	0.0269309	0.4653929	0.0672038	0.2915395	0.7468432	0.7914459	1.0765724	0.6300616	1.0200386	0.5854018	0.5148503	0.9183354	0.3993740	0.7657744	0.7593017	0.0462877	0.9517294	0.5493187	0.8523837	0.9789481	0.3334175	0.8843718
800	0.0970687	1.0221076	0.2181840	1.0580181	1.0781745	0.0682737	1.0618174	0.5745730	0.8966331	1.0269483	0.6216675	0.9753717	0.9264678	0.5135485	0.6123922	0.6748199	0.0546611	0.4175808	1.0909991	1.0231606	0.8811993	0.5357903	1.0565960	0.0480025	0.1216840	0.9926124	0.8341477	0.9448809	0.0169800	0.4581729	0.0813659	0.2480577	0.7158147	0.8638023	1.0844343	0.6431859	0.9607331	0.5837817	0.4628470	0.9595708	0.4573517	0.6968662	0.7248595	0.0629503	0.8993416	0.5502784	0.7938611	0.9083275	0.2807737	0.9290313
850	0.1083637	1.0331246	0.1883324	1.0855022	1.0845985	0.1933495	0.9474100	0.6584609	0.9261382	0.9485438	0.5342434	0.9969738	1.0585429	0.5359772	0.6277404	0.6484721	0.0683831	0.4665425	1.0400170	1.0255621	0.9343219	0.5813726	1.0313582	0.0505486	0.1069755	0.9561480	0.8613477	1.0144612	0.0275376	0.4292708	0.0839554	0.2413109	0.6740374	0.6737414	0.9563824	0.6524269	0.9693160	0.5398185	0.4951944	1.0144302	0.4741349	0.8128508	0.7006358	0.0880686	0.8504792	0.5890950	0.8372130	0.9591963	0.3751041	0.8037623
900	0.1084386	1.0410015	0.1594421	1.0193183	1.0639840	0.1176530	0.8906045	0.6412650	1.0123426	1.0138173	0.4639439	1.0429732	1.0288560	0.4827709	0.7650289	0.6937233	0.1561261	0.4309834	0.9944834	0.9949185	0.8950162	0.5639112	1.0580105	0.0447554	0.0807130	0.9838761	0.9351416	1.0294073	0.0338325	0.4373734	0.0983834	0.2899555	0.6433411	0.8865995	0.9602763	0.6031016	0.8284644	0.5819323	0.4966830	0.9589963	0.4070494	0.8028080	0.7118529	0.0604939	0.9981527	0.5730450	0.8196192	0.9386718	0.3294948	0.9310223
950	0.1038760	0.9584329	0.1281876	1.0177701	1.0683629	0.1199595	1.0616572	0.7211852	0.8957158	1.0500460	0.4316506	1.0072168	1.0534795	0.5114820	0.8308491	0.7398912	0.1824244	0.4010740	1.0459095	0.9305537	0.9140951	0.5931650	1.0596124	0.0409005	0.0873869	1.0803759	0.9989714	1.0173738	0.0308704	0.4296416	0.0751295	0.3515375	0.6923852	0.7896931	1.0586057	0.6798593	0.8332294	0.5497750	0.4690587	0.9661337	0.4152268	0.7667631	0.6943775	0.0627136	0.9284642	0.5296267	0.7758092	0.9417819	0.3190092	0.8391682
1000	0.0572200	1.0480378	0.1316518	1.0825234	1.0485538	0.0771190	1.0142358	0.6999060	1.0054823	0.9561209	0.4233725	1.0181375	0.9193124	0.5409391	0.8995040	0.7020629	0.2203142	0.4054457	0.9269400	0.9808208	0.9008411	0.6052027	1.0456617	0.0224595	0.0608236	0.9861073	1.0403416	1.0117631	0.0137066	0.4409047	0.1035067	0.3160045	0.7094267	0.9442080	1.0073915	0.6558839	0.8710886	0.6628733	0.4471552	1.0206670	0.4087723	0.8440616	0.7692356	0.0687524	0.8320287	0.6189310	0.7548314	1.0505052	0.3627899	0.9232936

0	0.0965931	0.9917858	0.1270408	0.9124610	1.0019637	0.0709991	0.9407448	0.7427249	0.9738304	1.0980755	0.6016177	1.0220409	1.0375011	0.3656601	0.6020683	0.6838302	0.0658622	0.5078126	1.0661622	0.9594600	0.8907052	0.6947893	0.9854344	0.0686459	0.1598035	0.9506475	0.9539769	0.9424369	0.0414072	0.4275502	0.0933668	0.4352808	0.6855586	0.8646546	0.9924055	0.7211094	0.9418581	0.5501219	0.4314392	1.0354821	0.3751695	0.8013462	0.8412306	0.0652802	0.9923989	0.5883233	0.8027609	0.9334344	0.3026118	0.8012736
50	0.0313360	0.3293813	0.1755783	1.0379058	1.0192150	0.0267007	0.9852071	0.6919884	0.9958381	1.0013242	0.7392282	1.0385536	0.9604402	0.5163465	0.6254132	0.7137390	0.0668674	0.4185574	1.0693291	0.9512833	0.8867911	0.7709159	0.4819135	0.4682181	0.1344835	0.9055291	0.8737914	1.0249936	0.0289480	0.5845329	0.1245405	0.2905550	0.6855787	1.0074262	1.0103250	0.6045625	0.6340960	0.5108740	0.4834216	1.0337912	0.3358122	0.8045093	0.7736990	0.0648286	0.9887315	0.4483220	0.5337414	0.9053801	0.2247300	0.5982343
100	0.0363375	0.1352032	0.1617712	1.0650567	1.0967385	0.0220493	0.9733491	0.6257244	0.9575880	0.9617650	0.8064076	0.9617921	0.9967555	0.5090634	0.4595484	0.7625464	0.0605160	0.4153546	1.0037959	1.0153174	0.9378144	0.7950837	0.3458994	0.5537542	0.1888374	0.9911695	0.7433581	1.0416352	0.0333901	0.8065429	0.0759084	0.3406470	0.7532267	0.8732062	1.0102465	0.6614710	0.5830516	0.5796514	0.5180341	1.0765785	0.2295730	0.7988920	0.8024420	0.0603327	0.8726680	0.4281508	0.5112941	0.9212375	0.1324014	0.5172795
150	0.0853794	0.0813573	0.1704723	1.0336100	1.0575553	0.0113409	1.0099198	0.7345663	0.9745528	1.0210879	1.0366025	0.9605163	1.0323950	0.4966793	0.2704342	0.6850411	0.0330057	0.4189170	1.0178933	0.9809405	0.9317022	0.8692628	0.2659505	0.5935237	0.3528623	0.9936780	0.6565627	1.0413173	0.0185790	0.9751945	0.0829228	0.2930067	0.8717993	0.7615296	1.0235481	0.6594659	0.5519931	0.5714446	0.4011525	0.9711803	0.2389280	0.8268687	0.8111106	0.0538848	0.9577674	0.3956113	0.4917889	0.9163516	0.1663917	0.5139104
200	0.0972266	0.0501756	0.2250934	1.0137262	1.0042059	0.0635324	1.0527224	0.6875465	0.9958196	0.9712990	0.9738121	0.9302715	1.0709547	0.4457861	0.1525846	0.6755321	0.0468996	0.4364016	0.9822004	1.0111274	0.9270716	0.8518426	0.2777730	0.5757945	0.4899847	1.0195387	0.5899952	0.9822937	0.0393624	1.0391259	0.0786000	0.3847050	1.0469186	0.5660426	1.0033225	0.7260099	0.5091221	0.5505133	0.4934246	0.8501008	0.1978939	0.6489680	0.8369978	0.0481526	0.9112965	0.3594418	0.5142528	0.8689079	0.2875355	0.4872916
250	0.1177170	0.0625733	0.2293352	1.0131664	1.0190549	0.1076347	0.9537774	0.6814368	0.8268869	1.0232461	0.7848317	0.9788887	0.9669388	0.4679440	0.4475773	0.7246190	0.0775976	0.4263236	0.9667080	0.9349894	0.8190876	0.9121789	0.2795837	0.6578424	0.2573025	1.0940371	0.5367553	0.9632799	0.0269599	0.9831435	0.0850846	0.3709576	1.1099342	0.7393855	0.9557241	0.7144335	0.4617569	0.5873234	0.4467972	0.6543802	0.2425840	0.7608471	0.8290740	0.0463766	0.9837905	0.3925207	0.5507908	0.8665990	0.2978426	0.4940925
300	0.1583532	0.0803580	0.2242117	1.0543211	1.0139676	0.2437610	0.9370545	0.7956508	1.0394475	0.9770451	0.4964535	0.9246994	0.9467460	0.3499487	0.7062324	0.7232178	0.2665670	0.4190045	0.9782682	0.8603181	0.9228177	0.9327187	0.2569061	0.5814574	0.0936306	0.9247706	0.5292947	0.9873296	0.0093537	0.9759289	0.0576986	0.3989577	1.0666471	0.7670208	0.9621554	0.7189818	0.4771722	0.5638644	0.4209796	0.5263680	0.2167093	0.7739305	0.8582145	0.0484969	0.8836505	0.3750779	0.4809729	0.9618055	0.3879169	0.4306652
350	0.1347058	0.0798821	0.2623026	0.9930361	1.0314231	0.4518006	0.9102005	0.7027172	0.9420809	0.9871338	0.4705942	0.8945185	0.5475974	0.3542922	0.8403429	0.6813811	0.5750914	0.4531534	1.0275390	0.7085156	0.9743842	0.7969043	0.2906672	0.6159562	0.0489266	0.9306191	0.5429391	0.9630335	0.0058589	0.9916212	0.0827355	0.4105546	1.0733952	0.7334985	0.8856512	0.6576463	0.5224884	0.5745656	0.5098868	0.4920606	0.1793221	0.8040220	0.7853648	0.0566763	0.6755598	0.3951863	0.5727473	0.8697315	0.4787419	0.4224180
400	0.1457871	0.0689953	0.2309026	1.0019955	0.9869659	0.3155189	0.8302965	0.8108981	0.8400231	1.0147876	0.4063940	0.9822516	0.2587216	0.3915192	0.9692225	0.7105827	0.8114504	0.5788956	0.9339199	0.5766239	0.9828061	0.8232803	0.2572288	0.5621504	0.0195905	0.9765229	0.5495701	0.9616462	0.0274336	0.9067662	0.0910226	0.3857389	1.0037015	0.7735280	1.0060822	0.6411499	0.4748287	0.6151022	0.4995234	0.5459245	0.1927837	0.7799590	0.7974947	0.0612246	0.5744052	0.3003630	0.6202827	0.8744231	0.4237873	0.5071882
450	0.1265135	0.0776973	0.2795418	0.9716326	1.0013513	0.2855027	0.8563602	0.8322622	0.8947102	1.0131968	0.3994700	0.9449402	0.1585993	0.3274331	1.0190393	0.7600632	0.7553232	0.5863121	1.0184910	0.5166088	0.9810068	0.7459700	0.2342387	0.6030406	0.0321534	0.9418139	0.5443224	1.0096255	0.0164633	0.9327749	0.0848131	0.4039449	1.0294052	0.7537132	1.0186675	0.6952616	0.4826826	0.5437473	0.4987204	0.5311566	0.1889319	0.7786455	0.8375001	0.0382633	0.5658052	0.2607564	0.5752130	0.9458568	0.4270331	0.5428784
500	0.1154572	0.0671280	0.2792016	0.9242209	0.9888968	0.2836989	0.9744374	0.8022619	0.8655940	1.0961627	0.4363717	0.9583548	0.2269791	0.3570894	1.0370363	0.7216573	0.6770027	0.5350529	0.9946554	0.5544104	0.9241157	0.7672237	0.2912571	0.5392697	0.0353802	0.9858410	0.6448712	1.0026130	0.0244350	0.9412499	0.0695613	0.4175209	0.9289723	0.7664392	0.9906953	0.7182636	0.5175212	0.5315563	0.4377742	0.6400766	0.1987892	0.7700565	0.8068718	0.0554292	0.5079772	0.2431907	0.5311821	0.9418752	0.4246711	0.4905353
550	0.1830189	0.7447509	0.2464190	0.8707720	1.0420918	0.4349115	0.9638281	0.7090372	0.9399178	0.9619024	0.3636132	0.9304567	0.2206219	0.3440387	1.0233243	0.7299831	0.6632303	0.6176275	1.0288612	0.5920291	0.8949851	0.5597403	0.7319526	0.2320534	0.0339471	0.9033997	0.6820287	0.9985876	0.0320001	1.0008986	0.0703375	0.4121517	0.8256472	0.7059500	1.0427043	0.7249818	0.7001742	0.5714221	0.5099868	0.7588347	0.2908576	0.7695072	0.8600819	0.0598758	0.5597995	0.3447643	0.7587774	0.9335606	0.5015308	0.7852819
600	0.1548737	0.8900502	0.2177020	0.8382513	0.9754051	0.6021455	0.9638238	0.7722404	0.7980781	1.0369481	0.4194134	0.9703931	0.1294607	0.3522420	0.9528515	0.7609693	0.7880734	0.5759609	0.9388065	0.4386239	0.8695744	0.4694040	0.8579220	0.1967765	0.0378973	1.0131075	0.8213206	0.9770310	0.0330580	0.8479593	0.0498411	0.4581427	0.6669743	0.6233119	0.9605591	0.6405910	0.8183325	0.5540631	0.5281508	0.8540846	0.2917897	0.6863584	0.7887609	0.0605493	0.4552885	0.4253062	0.8813658	0.9210380	0.5121169	0.7651177
650	0.1027708	0.9525640	0.1833550	0.9984378	0.9609165	0.3773040	0.8047788	0.7966752	0.7165134	1.0160359	0.4560445	0.9906098	0.0662270	0.3085352	0.9616048	0.7168494	0.8988206	0.7256583	1.0232046	0.4090498	0.8589672	0.3387493	0.9574276	0.1232386	0.0382941	1.1173918	0.8622604	0.8715346	0.0263024	0.6462285	0.0799416	0.4575527	0.6281057	0.7498420	1.0384789	0.6429418	0.8704263	0.5330096	0.5333794	0.9750436	0.3013522	0.6668889	0.9513504	0.0558381	0.4882909	0.5065231	0.8786662	0.9192073	0.5006163	0.7528417
700	0.0627522	1.0557535	0.1632612	1.0109904	1.0049448	0.1481705	0.8884281	0.8194556	0.7272957	0.9794694	0.3932955	1.0124917	0.0750128	0.2712326	1.0514658	0.7235703	0.6976586	0.6116032	0.9914392	0.4828862	0.8873295	0.3858430	0.9872966	0.0582446	0.0273865	1.0939426	0.8847327	0.9085646	0.0240603	0.5469987	0.0615166	0.4210757	0.6319853	0.7192012	1.0014058	0.7025334	0.9266924	0.5900081	0.5324446	0.9269181	0.3358438	0.7371484	0.8655459	0.0606182	0.5533262	0.4834509	0.8811101	0.9279707	0.3859701	0.8456723
750	0.0810071	1.0101780	0.1920849	0.9103785	1.0584185	0.0734330	0.9405524	0.7454436	0.8631096	1.0872841	0.4405856	1.0443423	0.4355956	0.2726896	0.9798320	0.7523364	0.4923413	0.5839539	0.9578978	0.6498521	0.8856708	0.4815191	0.9711223	0.0401060	0.0314456	1.0239100	0.9356189	0.8828221	0.0239566	0.5026941	0.0742412	0.5026448	0.6910389	0.9474687	0.9688721	0.7578107	0.8770813	0.6206151	0.5521798	0.9056078	0.3380597	0.7342661	0.9312896	0.0648256	0.6473849	0.5056492	0.8196227	0.8738097	0.3212845	0.9034794
800	0.0642608	1.1267363	0.1671572	0.9590219	1.0866244	0.0418790	0.9506641	0.7197785	0.9390063	0.9270752	0.5041668	1.0294039	0.6870047	0.3267010	0.9891784	0.7289475	0.2523212	0.5212256	1.0415779	0.8901913	0.9006907	0.5792250	0.9919457	0.0440596	0.0500546	1.0354827	0.8949581	0.9411458	0.0271127	0.3882021	0.0883923	0.4706302	0.7425795	0.8548606	0.9238246	0.6471207	0.9246529	0.5333056	0.5855023	0.9965504	0.3382676	0.7816146	0.8656968	0.0618599	0.8321427	0.5189799	0.7551587	0.9155018	0.2412767	1.0029210
850	0.1013169	1.0393282	0.1771824	1.0034817	1.0194306	0.0354003	1.0484224	0.7022749	0.9753552	1.0437408	0.5401916	1.0497063	0.7773529	0.3160822	0.8704534	0.7635838	0.1043299	0.4690479	0.9988444	0.9575300	0.9231436	0.5402054	1.0306429	0.0265221	0.1006261	1.0405544	0.8441189	1.0067269	0.0105886	0.3736443	0.0684251	0.4496794	0.7082607	0.8997908	0.9907556	0.6879777	0.9242195	0.5397075	0.4893075	1.1229598	0.3391147	0.7656931	0.8310267	0.0599229	0.9572232	0.5914004	0.7414821	0.8652384	0.2743155	0.9355536
900	0.0912096	1.0998922	0.1230816	1.0327427	1.0722993	0.0588984	1.0147961	0.7090256	1.0273150	1.0206165	0.5533176	1.0891960	0.9664506	0.3304562	0.7045629	0.7354470	0.0836453	0.3985881	1.0016398	1.0188338	0.9641983	0.5627321	0.9734591	0.0580953	0.1110867	0.9826833	0.8288507	0.9776746	0.0199154	0.3999403	0.0573993	0.3486030	0.6687878	0.8091903	0.9829125	0.6532413	0.9878283	0.5485152	0.4932183	1.0031997	0.3461354	0.8174970	0.8382309	0.0572108	1.0630490	0.5319079	0.7031358	0.8429526	0.3177754	0.9338652
950	0.1158288	1.0122668	0.1170593	1.0743405	1.0888718	0.1036347	1.0325162	0.7057351	0.9993466	1.0044754	0.5549662	0.9353208	0.9873451	0.4442146	0.7176909	0.7683149	0.0898191	0.4366812	0.9709965	0.9837499	0.9383458	0.6184057	0.9650662	0.0499424	0.1209627	0.9841450	0.9230835	0.9469236	0.0206473	0.3828847	0.1076942	0.3332085	0.7138492	0.8792417	0.9797332	0.6372075	0.9573624	0.5813777	0.5329052	1.0183021	0.3065979	0.8311620	0.7685122	0.0532709	0.9719371	0.6041623	0.7609946	0.8465572	0.3498491	0.8868468
1000	0.0825810	0.9398916	0.1258142	1.0463836	0.9527060	0.0691230	0.9451032	0.7170369	1.0138045	1.0046646	0.4628124	0.9493793	1.0259695	0.3533111	0.8984173	0.7817512	0.1448412	0.4840900	1.0021210	0.9905754	0.9506214	0.7131230	0.9595216	0.0623665	0.0780839	1.0991668	0.8171987	0.9302027	0.0297845	0.4842989	0.0828504	0.4004217	0.8406891	0.8654044	1.0608610	0.6694551	0.9139647	0.5706854	0.4978644	1.0494139	0.3426747	0.8139290	0.7773663	0.0518777	0.9403537	0.7114111	0.8244429	0.9356537	0.3258994	0.8848955

0	0.0965931	0.9917858	0.1270408	0.9124610	1.0019637	0.0709991	0.9407448	0.7427249	0.9738304	1.0980755	0.6016177	1.0220409	1.0375011	0.3656601	0.6020683	0.6838302	0.0658622	0.5078126	1.0661622	0.9594600	0.8907052	0.6947893	0.9854344	0.0686459	0.1598035	0.9506475	0.9539769	0.9424369	0.0414072	0.4275502	0.0933668	0.4352808	0.6855586	0.8646546	0.9924055	0.7211094	0.9418581	0.5501219	0.4314392	1.0354821	0.3751695	0.8013462	0.8412306	0.0652802	0.9923989	0.5883233	0.8027609	0.9334344	0.3026118	0.8012736
50	0.0649284	0.9483934	0.2197254	0.4632696	0.9721492	0.0296841	0.9498089	0.6870263	1.1158129	1.0326228	0.1551470	0.9760238	0.9128038	0.1525975	0.9226386	0.9337342	0.5120222	0.4939025	0.9461125	0.8306876	0.8517350	0.6625431	0.9584303	0.6174101	0.0678348	0.9038082	0.8399283	1.0302593	0.0375025	0.4532111	0.0512947	0.3436211	0.7614008	0.9576279	1.0389619	0.7371402	0.9495266	0.5965825	0.4964126	0.9344719	0.3568077	0.7001617	0.7726403	0.0511281	0.9292576	0.6125490	0.7902404	0.9458457	0.2389745	0.9988701
100	0.0790751	1.0523526	0.2616028	0.3469526	1.0195556	0.0260086	0.9521869	0.7052581	0.9545597	0.8769632	0.1832750	0.9344135	0.9471594	0.0463918	0.9346789	0.8825623	0.5840661	0.5067207	0.9164733	0.9685643	0.8196053	0.6924764	1.0114699	0.7043190	0.1236776	0.9967101	0.8376988	1.0063079	0.0299773	0.4328847	0.0949748	0.4088791	0.6761740	0.9190144	1.0500930	0.7372298	0.9636966	0.5400970	0.5043829	0.9824273	0.3769474	0.6121938	0.8179643	0.0501867	0.9214537	0.5720201	0.8071726	0.9757962	0.2197700	0.8771734
150	0.0692508	0.9742181	0.3709537	0.3449403	0.9564533	0.0378676	1.0055369	0.7656537	0.9877231	0.9445529	0.3343178	0.9664405	1.0389260	0.0296010	1.0250884	0.8389572	0.5603051	0.5067208	0.8869095	0.9491680	0.9133102	0.6587385	1.0125765	0.8011770	0.3650513	1.0261229	0.8937519	0.9699375	0.0275290	0.4232251	0.0738723	0.3535883	0.6301570	0.7137385	1.0321703	0.7673997	0.9005365	0.6206205	0.4188357	1.0467831	0.3567988	0.5196274	0.7963393	0.0555785	0.9870893	0.5108856	0.6814812	0.9649311	0.2198482	0.9471483
200	0.0805289	1.0400769	0.3402066	0.3316976	0.9945407	0.0676135	0.8932056	0.7675608	0.9578079	0.9855129	0.3379709	0.8886797	1.0858656	0.0153532	0.9630803	0.9138770	0.5786923	0.4228453	0.9401986	0.9270768	0.8820478	0.6003161	0.9657553	0.7892241	0.1967293	1.0115578	0.8523351	0.9633663	0.0239160	0.4305458	0.0722963	0.3755381	0.5629748	0.8592412	1.0105624	0.8238232	0.8744490	0.5528276	0.4338651	0.9787050	0.3400614	0.5256639	0.8350950	0.0675333	0.9909382	0.4522709	0.7323056	0.9304723	0.2872955	0.8992725
