"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.0512560	0.7978427	0.2291949	0.2756246	0.3934040	0.0869606	0.2159518	0.5453136	0.6718733	0.8113984	0.3665176	0.7842606	0.4546374	0.3624038	0.5677321	0.4636966	0.0637855	0.4694961	0.6533653	0.8068790	0.6354151	0.6087965	0.6787285	0.4133843	0.0811118	0.7375047	0.6146172	0.7021509	0.4217722	0.3768434	0.4651463	0.2181159	0.2973642	0.6359054	0.7566438	0.5892994	0.3670042	0.4490138	0.3191122	0.7118634	0.2711660	0.3316128	0.4833983	0.0072953	0.7312605	0.3897962	0.4995498	0.4929531	0.3835025	0.1514781
150	0.0774282	0.6515273	0.1817092	0.1531667	0.4740596	0.0781450	0.1821940	0.4287763	0.5709655	0.6969094	0.3105869	0.7334563	0.4704952	0.4392779	0.5364300	0.3900963	0.0773360	0.6137016	0.7866493	0.5841588	0.7551462	0.5738643	0.6493600	0.3719800	0.0813744	0.6636238	0.6971434	0.6844851	0.4556575	0.3047487	0.5493299	0.1935978	0.3418738	0.6408188	0.7544026	0.6063026	0.3828960	0.4640285	0.3025313	0.6481305	0.2341600	0.2837894	0.5738294	0.0039490	0.6001227	0.3925516	0.5089780	0.6355107	0.4413485	0.2074905
200	0.0525509	0.7054581	0.2054668	0.1344014	0.3828243	0.0743564	0.1717141	0.5878005	0.6268846	0.8423241	0.3756004	0.6399676	0.5007549	0.3419462	0.6422114	0.3996880	0.1022166	0.7573109	0.6874177	0.7214423	0.6416481	0.7166353	0.7094451	0.4841922	0.0862271	0.7003914	0.6898624	0.6771389	0.5178912	0.3165751	0.4500842	0.2673712	0.3000131	0.6820554	0.7667470	0.5913664	0.3717351	0.4198087	0.3021088	0.6374772	0.1815351	0.2480686	0.6135146	0.0028816	0.7010302	0.2426793	0.4756618	0.7534194	0.4816757	0.1124695
250	0.0527067	0.8146104	0.2592012	0.1938364	0.3683153	0.0430772	0.1604440	0.6554352	0.6865520	0.6488624	0.2767301	0.5035341	0.3267819	0.3887666	0.6231811	0.4493786	0.1396977	0.5975194	0.8144993	0.7112678	0.6650618	0.5632408	0.7784319	0.3773484	0.0796904	0.6903817	0.5807679	0.7418554	0.4285255	0.3736136	0.5502989	0.2895087	0.2476136	0.6331138	0.7527948	0.6900614	0.4112883	0.4229390	0.2413632	0.7482200	0.1872885	0.1496278	0.6753043	0.0166722	0.5655151	0.2426672	0.5020446	0.6141077	0.5187168	0.1808114
300	0.0925614	0.6706079	0.2908985	0.1617361	0.3662004	0.0347152	0.1571739	0.5957763	0.8078956	0.7224421	0.3890069	0.4451238	0.5058362	0.3434532	0.5599049	0.3418909	0.1169558	0.4747821	0.6707978	0.5095649	0.7169296	0.6662275	0.6672730	0.3316285	0.0570280	0.8642123	0.6367930	0.5635418	0.4945248	0.3228772	0.4325358	0.2689457	0.3120771	0.7514160	0.7853781	0.5862156	0.3390613	0.4205040	0.3710051	0.6999606	0.2331743	0.1833426	0.5943176	0.0235173	0.6784064	0.1661859	0.5236883	0.5106576	0.4526368	0.1145598
350	0.0452555	0.6622687	0.2448684	0.1388371	0.3903058	0.0795914	0.1968117	0.6046248	0.7570726	0.7620463	0.3131048	0.4555429	0.3868562	0.2979570	0.7174356	0.3786980	0.1061703	0.6842764	0.6342253	0.6134363	0.6656615	0.5916855	0.6311241	0.4523493	0.0752462	0.7914043	0.6166359	0.7366869	0.4755105	0.2746317	0.4548019	0.2463536	0.2102425	0.9617066	0.5870654	0.7636980	0.2796371	0.4160292	0.3557143	0.6544172	0.1701065	0.1293043	0.6269589	0.0152185	0.5513946	0.2337408	0.4104064	0.6601361	0.4879369	0.1655252
400	0.0431952	0.6949191	0.2386371	0.0655136	0.4350845	0.0347826	0.2298089	0.5432306	0.7189601	0.7377654	0.2934548	0.5337079	0.4974280	0.2783733	0.5578081	0.3089685	0.0608994	0.5516315	0.5472571	0.5038201	0.7002737	0.7925013	0.5780376	0.3692588	0.0370485	0.7884006	0.4635018	0.6697511	0.4480498	0.3681207	0.5316273	0.2591929	0.2744032	0.7777976	0.8313157	0.8029849	0.2506305	0.4240467	0.3233504	0.7252442	0.1964630	0.1123569	0.6615868	0.0238212	0.6229323	0.1499551	0.4748900	0.6099036	0.4239748	0.2062692
450	0.0394802	0.7457721	0.2455108	0.1121739	0.3876969	0.0359527	0.1377483	0.6117557	0.7055898	0.5957556	0.5109021	0.4001864	0.3920471	0.3605569	0.4296941	0.3863979	0.0442462	0.6500075	0.6503234	0.5547055	0.7093731	0.6983310	0.7267581	0.2763436	0.0944852	0.7181692	0.5541943	0.6411387	0.4289578	0.3071893	0.4935564	0.2659601	0.3056518	0.7268572	0.7531383	0.7355760	0.2334848	0.5593401	0.2785907	0.8731246	0.1352553	0.0823366	0.5226159	0.0275208	0.6749684	0.1535075	0.4908570	0.5509738	0.4093920	0.1041087
500	0.0664765	0.7578558	0.2422204	0.1060767	0.3642459	0.0309256	0.1984542	0.5442670	0.7057142	0.6772809	0.6096438	0.2939415	0.4263198	0.3398371	0.3607516	0.3110291	0.0287635	0.5813657	0.6315187	0.5111468	0.7430127	0.6981224	0.5243275	0.4909640	0.0766834	0.8750582	0.5422813	0.7801495	0.5670234	0.2388957	0.5083819	0.3687771	0.2648488	0.6028237	0.6323109	0.6688061	0.4243404	0.3920360	0.3017859	0.7860801	0.1748812	0.1016076	0.5944802	0.0171132	0.7225906	0.1772854	0.4682037	0.5775402	0.3739572	0.1143160
550	0.0547050	0.7747353	0.2041556	0.6305041	0.6742344	0.0594330	0.5521938	0.6221264	0.7340216	0.7247059	0.6256108	0.5279414	0.7444446	0.2891394	0.4206394	0.3778355	0.0323106	0.4367817	0.5491097	0.7539659	0.7560475	0.5226287	0.5611072	0.1319824	0.1099445	0.7885912	0.5316466	0.7343594	0.2263392	0.2807394	0.2329888	0.2541320	0.3504152	0.4906720	0.6891868	0.5236576	0.4318557	0.3996670	0.3175400	0.6393991	0.1406388	0.1374352	0.6011632	0.0722343	0.7616597	0.1841145	0.5301529	0.5945653	0.2789755	0.6496532
600	0.0739572	0.8659327	0.1449265	0.5812278	0.6415246	0.0641423	0.5243618	0.6210028	0.8669365	0.6605434	0.3526364	0.6309278	0.7827499	0.2963075	0.4709893	0.5903098	0.0614686	0.3369948	0.6278946	0.5602082	0.6988008	0.3878151	0.4673889	0.0762956	0.0994956	0.8683099	0.7518980	0.6860373	0.0558591	0.4346483	0.1438517	0.2803712	0.4397700	0.4842667	0.6484050	0.4241587	0.5121846	0.3332788	0.2910176	0.7155501	0.2411901	0.2906204	0.6733180	0.0692443	0.7528311	0.2158708	0.5467910	0.7366931	0.2417260	0.6255831
650	0.0843466	0.5773447	0.0957753	0.6666419	0.7284244	0.0453002	0.6115049	0.5447973	0.8171154	0.7595017	0.3694656	0.7723302	0.7653038	0.3204317	0.6940918	0.5034017	0.1092645	0.3639055	0.6920980	0.7299253	0.6344378	0.4495098	0.6988740	0.0511045	0.0617397	0.7007815	0.6730434	0.7597493	0.0278023	0.2649193	0.0940273	0.3319926	0.4253984	0.5761890	0.6700134	0.4368774	0.5500770	0.4165163	0.2916454	0.7166636	0.2917900	0.4960131	0.4945369	0.0377906	0.8016087	0.2929465	0.5052455	0.7098332	0.1996227	0.7150513
700	0.0993587	0.7222167	0.1054010	0.6512097	0.6337130	0.0598740	0.6701617	0.4652290	0.6707936	0.7279367	0.3021961	0.7120372	0.6948532	0.2981413	0.5365163	0.4352814	0.0621824	0.3366618	0.8713978	0.7142066	0.6065910	0.5689906	0.6507097	0.0377808	0.0628436	0.8010473	0.5910951	0.6737685	0.0150315	0.2744396	0.0509302	0.2448601	0.4404321	0.5016776	0.8055638	0.5030439	0.6453725	0.3736683	0.4658704	0.6418064	0.2610703	0.5375655	0.6643613	0.0370678	0.6683899	0.3452301	0.4734638	0.7720868	0.2461763	0.5825541
750	0.0660710	0.6899822	0.0878205	0.5519300	0.8037744	0.0214956	0.7989735	0.5118602	0.6797516	0.7897665	0.3324595	0.6493725	0.7346580	0.3817392	0.4829574	0.4555940	0.0759554	0.3919357	0.8669065	0.6923807	0.6805498	0.4790431	0.7123865	0.0530933	0.1221592	0.7236206	0.5817018	0.8174545	0.0131123	0.3224607	0.0340681	0.1515184	0.4815959	0.5920642	0.7533174	0.4405923	0.6146224	0.4497121	0.3635654	0.7509618	0.2796179	0.5429474	0.5771186	0.0354227	0.7449919	0.4418503	0.6765835	0.6633307	0.1947442	0.5824285
800	0.0807180	0.7670383	0.1585370	0.7529159	0.7686861	0.0279535	0.7677984	0.4346379	0.6810378	0.7804561	0.3674207	0.5567848	0.6428310	0.3412698	0.4633253	0.5602021	0.0471884	0.3335001	0.8332616	0.6464477	0.6528092	0.4952788	0.7372774	0.0538128	0.1295777	0.7119260	0.6015112	0.7301817	0.0086562	0.4361446	0.0651044	0.1887793	0.4784917	0.6321693	0.7892009	0.3985407	0.6291486	0.3761378	0.2772378	0.7866398	0.3346792	0.4183548	0.6482584	0.0380136	0.5895283	0.3782270	0.5680126	0.6810517	0.1888944	0.5962357
850	0.0773980	0.8911378	0.1008208	0.5982655	0.7953766	0.1083409	0.7397342	0.4834856	0.5477765	0.7086063	0.4333403	0.6608868	0.6397749	0.3880005	0.4852272	0.4500148	0.0506952	0.2971447	0.7816674	0.7170956	0.6541479	0.3486466	0.6883401	0.0412141	0.0659517	0.6511889	0.7293206	0.6032633	0.0260390	0.3172314	0.0871249	0.1903835	0.4068142	0.4298609	0.6395940	0.4812681	0.7621838	0.4441068	0.3586019	0.7050786	0.3252406	0.5413177	0.5419841	0.0528644	0.6772372	0.4960698	0.6865386	0.6656781	0.2502646	0.5392548
900	0.0960337	0.7224474	0.1578802	0.6189408	0.6960197	0.0843319	0.6045926	0.4391399	0.6617232	0.7340686	0.3150907	0.7380733	0.7404615	0.3069214	0.6215603	0.4924718	0.1712408	0.3340329	0.7935728	0.7361826	0.6014914	0.4061355	0.7468263	0.0520409	0.0893644	0.7024452	0.6968980	0.7654023	0.0337638	0.3189837	0.0809662	0.2488233	0.3993272	0.6952147	0.7183075	0.4875772	0.6464337	0.3600022	0.4223891	0.7067968	0.2564424	0.7048712	0.4788624	0.0775111	0.7167820	0.4464740	0.6253846	0.6279877	0.2316759	0.7450278
950	0.0629420	0.7058902	0.0803192	0.7265179	0.7088749	0.0923919	0.8177374	0.5318133	0.6635543	0.6843988	0.2596731	0.8055175	0.8439919	0.2840253	0.7500245	0.5143321	0.1675865	0.3393100	0.8162713	0.6619376	0.7031599	0.4198617	0.7742693	0.0465746	0.0991748	0.7181169	0.6908163	0.6393941	0.0168796	0.3480252	0.0660689	0.2376099	0.5200831	0.5256828	0.8355325	0.4787073	0.5702807	0.4535813	0.3989960	0.7209637	0.2697140	0.5496288	0.5019150	0.0454355	0.6718401	0.3551666	0.5593731	0.6080282	0.2219372	0.6457772
1000	0.0245497	0.6754973	0.0602058	0.9235092	0.6981757	0.0517772	0.7467522	0.4140804	0.7290463	0.6521835	0.3154431	0.7216496	0.5894555	0.3833635	0.6946255	0.4844545	0.1578219	0.2882459	0.6994823	0.7102243	0.6297095	0.4047587	0.6212275	0.0213531	0.0542780	0.6620057	0.6733733	0.7687459	0.0150205	0.2485152	0.1040769	0.1599934	0.4857248	0.6083375	0.7118441	0.4612237	0.6229122	0.4878519	0.3072681	0.6559733	0.2152815	0.5226312	0.5386576	0.0659837	0.5268482	0.5492188	0.5596515	0.6761940	0.2747402	0.6511760

0	0.0536258	0.7349690	0.1122361	0.6653805	0.7305939	0.0561889	0.8121389	0.5559681	0.7133388	0.6947416	0.3794284	0.8137392	0.7914681	0.2010362	0.5785197	0.5089340	0.0402508	0.4835069	0.7115695	0.6843709	0.6578188	0.4278565	0.6355174	0.0551370	0.1661100	0.5848078	0.6615515	0.5967032	0.0179442	0.2532679	0.0600541	0.2857432	0.4887829	0.5846594	0.6245017	0.5181594	0.5594485	0.3390456	0.3202399	0.6437127	0.2866032	0.6292382	0.6936679	0.0383602	0.7165102	0.3759586	0.5642495	0.7644741	0.2291635	0.5827307
50	0.0165929	0.1978122	0.1276185	0.7464287	0.7369600	0.0122415	0.7929738	0.4805793	0.7017649	0.7656709	0.5760025	0.6404577	0.7743299	0.4248320	0.5438754	0.5263495	0.0722856	0.3010373	0.7324903	0.6829677	0.5778580	0.5341022	0.3694874	0.2942488	0.1141902	0.6014079	0.6349392	0.7174274	0.0318815	0.4393945	0.0562617	0.2104067	0.4502226	0.7295502	0.6654023	0.4702802	0.5254519	0.2577022	0.2940659	0.7672319	0.2562295	0.5612446	0.5637686	0.0471967	0.6628755	0.3300181	0.3986650	0.6231533	0.1508735	0.3789370
100	0.0125904	0.0973357	0.1169748	0.7285354	0.8858550	0.0222742	0.6577745	0.4046935	0.8652012	0.6836784	0.6316492	0.6153846	0.7600140	0.3271226	0.4028077	0.5475313	0.0426829	0.3220737	0.7042801	0.7147779	0.6350853	0.4901322	0.2088403	0.3502552	0.1930999	0.6969267	0.5243147	0.6672460	0.0230522	0.6263861	0.0460281	0.2179087	0.5824652	0.5297101	0.6756869	0.4412874	0.3867061	0.4055334	0.4047303	0.7838702	0.1324083	0.5816745	0.5615030	0.0495666	0.7048842	0.2788055	0.3605955	0.7212625	0.0782378	0.2961267
150	0.0685708	0.0564675	0.1795179	0.8224696	0.6309204	0.0045988	0.8435075	0.4971415	0.6103259	0.8104003	0.7879765	0.6546622	0.7783088	0.2776809	0.2469792	0.3864598	0.0088832	0.2711313	0.6760460	0.6305040	0.6202940	0.6461866	0.2138543	0.4724336	0.2854416	0.6532460	0.4859074	0.6904650	0.0066883	0.7061339	0.0540175	0.1886969	0.6166922	0.6248721	0.7298483	0.5560809	0.3515560	0.4128799	0.3119786	0.7468258	0.1589329	0.6700587	0.5904823	0.0220025	0.7258647	0.2960995	0.3951030	0.6257915	0.1011294	0.4041761
200	0.0484436	0.0264601	0.1469178	0.9050443	0.6939022	0.0510965	0.7785511	0.4235085	0.5797565	0.7615304	0.7975286	0.7431696	0.7935329	0.3647670	0.1542090	0.4486159	0.0387642	0.3421284	0.6580429	0.6982449	0.6034595	0.5574923	0.2453567	0.5279695	0.3147336	0.6729109	0.4249996	0.6159883	0.0435963	0.7802183	0.0423949	0.2490958	0.7134992	0.3748545	0.7996791	0.5305606	0.3915349	0.3838145	0.4176103	0.6127901	0.1495300	0.4482736	0.6109344	0.0614346	0.5598058	0.1776240	0.4799840	0.6761409	0.2114773	0.3051639
250	0.0660886	0.0400631	0.1556445	0.6756343	0.8207749	0.0534291	0.7210293	0.5011608	0.4877278	0.6740741	0.5743203	0.7407570	0.5400441	0.3444353	0.3217286	0.5442968	0.0710921	0.3482889	0.6755350	0.6903884	0.6386401	0.6479592	0.2087659	0.5221841	0.2166645	0.8628579	0.3332078	0.6707351	0.0089802	0.6723405	0.0600057	0.2732158	0.7489979	0.3932778	0.7690467	0.5061058	0.3175412	0.3417002	0.3075044	0.3859725	0.1796592	0.5303358	0.6231108	0.0167042	0.6617962	0.3314331	0.3859636	0.6006179	0.2109373	0.3030344
300	0.1029535	0.0654736	0.1620613	0.7654756	0.6843479	0.2220781	0.7125393	0.5627530	0.7717781	0.7443046	0.3474406	0.6536745	0.6852519	0.2460462	0.5616811	0.5652538	0.2611349	0.3098289	0.5861771	0.6214806	0.6549038	0.6436495	0.2108224	0.4100801	0.0449035	0.7539244	0.3215343	0.7859523	0.0063323	0.6984397	0.0509240	0.2802175	0.7482526	0.5759621	0.7144642	0.5753758	0.3964185	0.3425082	0.3987223	0.4325391	0.2146490	0.6177005	0.6277116	0.0521929	0.5567363	0.1971549	0.3743501	0.7164224	0.3111250	0.3722540
350	0.0804716	0.0530880	0.1341153	0.7092900	0.7060733	0.3280355	0.7414741	0.4543034	0.7583632	0.7578739	0.3204200	0.6759769	0.3199892	0.2917794	0.6806280	0.5197886	0.4828501	0.3699053	0.7024368	0.5059139	0.6559735	0.6106315	0.2693206	0.4086140	0.0341261	0.5779446	0.3981914	0.5697102	0.0069745	0.6232285	0.0551245	0.2955365	0.8178397	0.5119057	0.5938859	0.4733090	0.4164637	0.4246599	0.4414932	0.2640907	0.1446039	0.5368111	0.5065618	0.0512581	0.4289682	0.2826612	0.3694956	0.6594596	0.3712235	0.4299446
400	0.1006069	0.0484050	0.1652708	0.6689517	0.7024752	0.2061588	0.5593955	0.6368832	0.6805214	0.7945429	0.2584559	0.6637020	0.1716896	0.3152487	0.5989973	0.5065675	0.5766428	0.5660629	0.6335858	0.4960922	0.7128044	0.7227866	0.1717606	0.4882239	0.0077063	0.6530560	0.3353959	0.7624141	0.0219893	0.5509893	0.0750097	0.2760439	0.6730279	0.4886968	0.6334518	0.5283260	0.4026074	0.4094485	0.3824107	0.3670532	0.1279602	0.5608632	0.5776160	0.0598805	0.4014023	0.1643929	0.3867474	0.6348617	0.2850933	0.3099582
450	0.1168325	0.0440150	0.1970772	0.6406244	0.7555087	0.2116926	0.6636568	0.6001801	0.5950876	0.7100467	0.3405854	0.6729373	0.1349026	0.2186888	0.6934315	0.4943558	0.5803082	0.4638606	0.6987360	0.4179464	0.6757538	0.4973535	0.1583906	0.3965372	0.0172750	0.7033708	0.3832386	0.6810229	0.0162927	0.7370906	0.0448737	0.2507853	0.7789253	0.4733381	0.7082445	0.5303063	0.4325164	0.4877270	0.3164723	0.3557813	0.0918049	0.5779956	0.6488253	0.0254002	0.3787431	0.1958451	0.4253164	0.6206560	0.2800984	0.4240574
500	0.1249961	0.0310218	0.1616756	0.6991566	0.7337438	0.1682579	0.7370221	0.6153757	0.6696162	0.7230249	0.2962559	0.6320816	0.2314739	0.2284505	0.8316645	0.5148148	0.5221742	0.4274031	0.7816141	0.5400762	0.6846119	0.6172304	0.2062481	0.3328613	0.0332578	0.6752192	0.5060244	0.6671051	0.0201694	0.7242724	0.0541362	0.3414703	0.6724062	0.5107182	0.6707754	0.4593932	0.3707287	0.4759831	0.3032508	0.4522970	0.1562626	0.6091169	0.5647529	0.0569907	0.4077548	0.1994266	0.3879093	0.6756147	0.2960871	0.3807085
550	0.1220270	0.4879681	0.1669177	0.6474368	0.7494006	0.3419573	0.7597583	0.6043040	0.6019589	0.6424998	0.2563414	0.6715059	0.1358010	0.2398337	0.7979325	0.5673096	0.4609738	0.4431786	0.8820462	0.4115467	0.5284666	0.4025286	0.5439369	0.1582624	0.0095540	0.7581320	0.4640141	0.7731117	0.0207206	0.7304459	0.0281796	0.2118947	0.5524061	0.5031861	0.7203322	0.4929818	0.4895524	0.4375384	0.3403111	0.5365435	0.1807650	0.5300272	0.5084420	0.0272543	0.4083549	0.2314157	0.5283505	0.7589833	0.3430070	0.5790500
600	0.0933385	0.7557710	0.1692781	0.6075039	0.7426051	0.4441482	0.6431097	0.5159731	0.5778385	0.8807958	0.3374943	0.7396595	0.0808321	0.2493265	0.6497927	0.6228633	0.5895915	0.4020777	0.7324143	0.3445841	0.5725537	0.3059750	0.5719462	0.1467170	0.0439723	0.7800181	0.5766707	0.7154232	0.0141687	0.6302513	0.0277133	0.3057823	0.4032543	0.4753506	0.6478695	0.4463939	0.5797247	0.3389037	0.3364697	0.5925661	0.2220042	0.5189931	0.5585791	0.0263213	0.3210347	0.2440585	0.6220879	0.7027975	0.3957325	0.6238339
650	0.0957422	0.7362951	0.1247707	0.7623713	0.7775961	0.2493582	0.4509198	0.5661146	0.5749827	0.7103664	0.3062806	0.6576173	0.0235318	0.2127612	0.5232253	0.4864963	0.8363089	0.4183402	0.6448586	0.2535877	0.6404190	0.2562657	0.6293948	0.1206072	0.0249216	0.8337527	0.6469869	0.6676259	0.0217488	0.4583528	0.0396608	0.2907442	0.4626772	0.5129950	0.8569996	0.5138231	0.6085632	0.3149741	0.4519391	0.6445587	0.1838916	0.4706876	0.6757566	0.0485517	0.3513933	0.3356022	0.6989558	0.5651344	0.3203733	0.4708334
700	0.0397712	0.7590062	0.1190886	0.7119841	0.6792100	0.1081933	0.6462270	0.5801036	0.5143326	0.8143276	0.2665329	0.8171643	0.0651361	0.1896717	0.7969839	0.5429890	0.6256626	0.4093141	0.7239562	0.3250778	0.7410663	0.2961562	0.7193575	0.0388827	0.0338569	0.7831733	0.7178907	0.7204462	0.0217384	0.3573428	0.0262647	0.2232681	0.4745276	0.4908127	0.8023909	0.4439222	0.6288069	0.3590192	0.3337082	0.7517652	0.2320958	0.5433656	0.6467308	0.0406451	0.3801304	0.3128570	0.6820320	0.7491185	0.2222023	0.5993624
750	0.0552128	0.7608855	0.1121167	0.6586023	0.7334614	0.0705056	0.6034626	0.3901850	0.6213300	0.9307900	0.2826448	0.7602083	0.3283084	0.1571348	0.6621644	0.5101426	0.4337662	0.3907893	0.7062551	0.5263115	0.6277517	0.3518701	0.7088448	0.0239276	0.0348575	0.7928852	0.6989119	0.5456420	0.0426052	0.3429266	0.0683971	0.3599877	0.4958044	0.7831229	0.6906138	0.5973402	0.5643202	0.5375311	0.3987943	0.6617959	0.2672162	0.5117178	0.7067656	0.0417891	0.4462907	0.4134190	0.5054335	0.6104712	0.2200999	0.6041032
800	0.0560107	0.7587154	0.0873754	0.6600151	0.6245164	0.0369048	0.7030732	0.4282360	0.6284903	0.6678245	0.3174535	0.7986867	0.5225329	0.1687551	0.7079768	0.4626998	0.2378922	0.2774457	0.7488357	0.6742717	0.6501833	0.3904811	0.5969880	0.0325839	0.0264460	0.7885985	0.5860980	0.7286487	0.0253412	0.1956054	0.0701853	0.3485523	0.5790770	0.5251396	0.6207353	0.4596579	0.6458103	0.4563547	0.4372269	0.6732071	0.2127555	0.6269255	0.5808163	0.0585462	0.6211824	0.3655925	0.5346028	0.5775154	0.1596351	0.6024789
850	0.0631374	0.7218816	0.2150941	0.7539275	0.8249788	0.0189768	0.8080546	0.5659635	0.8527119	0.6833192	0.4197819	0.7904659	0.5555889	0.2225236	0.7306265	0.5446318	0.0695812	0.2928180	0.7503130	0.5595641	0.7199979	0.3185715	0.7202765	0.0138893	0.0728645	0.6499496	0.5827682	0.8025575	0.0076284	0.2444800	0.0623260	0.3320575	0.5407331	0.6510118	0.6241062	0.4610957	0.5250636	0.3876983	0.3726527	0.5908028	0.2840212	0.5755307	0.6497866	0.0594405	0.7280359	0.3839683	0.4753200	0.6455051	0.2121814	0.6591674
900	0.0579342	0.7587795	0.1053704	0.6752482	0.8713779	0.0502802	0.6696532	0.5082020	0.7364183	0.6266070	0.4234355	0.7817537	0.7028377	0.2963382	0.4993278	0.5422084	0.0565814	0.3180315	0.7423911	0.7294515	0.6973228	0.3459632	0.6783395	0.0461110	0.0959073	0.7443108	0.5548128	0.7909892	0.0233448	0.3734305	0.0561568	0.2396538	0.4793619	0.6869648	0.7585966	0.3739768	0.6431847	0.3421765	0.3175893	0.7899223	0.2286472	0.5472178	0.6698349	0.0461084	0.7871823	0.3672508	0.5107012	0.5946785	0.2405720	0.5579752
950	0.1038979	0.7224904	0.0883569	0.8321271	0.8487776	0.0589368	0.7225750	0.5045255	0.6906870	0.7223407	0.3895889	0.6692628	0.7788424	0.3759470	0.5140273	0.4996394	0.1036823	0.2924645	0.6371384	0.7445088	0.5873471	0.4571955	0.6416115	0.0306754	0.1060537	0.7891989	0.5677602	0.6923880	0.0248530	0.3131406	0.0735129	0.2108766	0.4630918	0.5226585	0.5483240	0.4476634	0.6028246	0.4710302	0.3638331	0.7874526	0.1831248	0.6284371	0.6199901	0.0274308	0.6492593	0.4948053	0.4881286	0.5700611	0.2320702	0.6445913
1000	0.0448330	0.6362875	0.0779507	0.6278850	0.6601313	0.0369568	0.5709913	0.6412781	0.8571646	0.7019234	0.3215319	0.8135386	0.7102707	0.2493721	0.6751632	0.5620491	0.1105731	0.3842317	0.6627747	0.7961506	0.6597685	0.4860002	0.5297180	0.0327541	0.0478420	0.7098693	0.5732600	0.7116754	0.0253324	0.2996014	0.0501875	0.2757444	0.6569852	0.6052962	0.6817649	0.5150974	0.6021401	0.3578466	0.2848848	0.7350253	0.1965036	0.5438316	0.5109352	0.0436183	0.6328398	0.5346760	0.5879133	0.6889109	0.2405576	0.6073515

0	0.0576410	0.6241384	0.0780638	0.5542014	0.7196811	0.0335524	0.6742600	0.4654010	0.5959267	0.7227466	0.4575347	0.8286692	0.7299359	0.2716296	0.4343144	0.4297712	0.0539713	0.3364085	0.7380775	0.7470491	0.6080933	0.5938382	0.7482369	0.0458033	0.1029464	0.6054843	0.6947263	0.8168537	0.0384949	0.2892758	0.0667221	0.2622954	0.4554038	0.5403674	0.7470208	0.5103607	0.6647937	0.3842468	0.3062918	0.6692116	0.2529464	0.4860792	0.5717658	0.0632210	0.7386877	0.3590646	0.5687780	0.7853599	0.2041345	0.5074521
50	0.0572449	0.6297128	0.1630344	0.3008593	0.6718688	0.0240497	0.6460504	0.5844812	0.7237353	0.8488204	0.1481677	0.7416024	0.6130389	0.0802652	0.6734415	0.6143053	0.4146425	0.3898968	0.6297289	0.4721992	0.6485956	0.5615380	0.6869618	0.4939647	0.0383431	0.5420684	0.6096595	0.8916660	0.0183504	0.3086599	0.0800201	0.2292644	0.5806278	0.6947285	0.7398783	0.5008172	0.6988171	0.3119723	0.3004573	0.6201543	0.2131845	0.4712105	0.5894074	0.0402997	0.6428620	0.4406213	0.5565339	0.6721182	0.1540893	0.7017047
100	0.0492894	0.7041920	0.2306674	0.2885259	0.7583692	0.0279714	0.6884117	0.5614921	0.6210384	0.6708532	0.1067865	0.6295862	0.6926048	0.0307270	0.6736067	0.5641895	0.3643947	0.4150236	0.7644887	0.7540034	0.6208196	0.4976460	0.8059974	0.5186495	0.0517029	0.7791722	0.5818989	0.6577352	0.0181373	0.2647415	0.0735077	0.2930954	0.5251424	0.5916547	0.8044229	0.4193578	0.6961438	0.4260608	0.3660132	0.7300405	0.2584343	0.4420487	0.5064771	0.0495661	0.5672611	0.4688613	0.7090643	0.8093630	0.1304452	0.6845451
150	0.0490700	0.8137302	0.2934130	0.2144038	0.6217728	0.0342624	0.6079353	0.5779907	0.6414019	0.7445462	0.2076339	0.7349322	0.6346243	0.0226717	0.7659435	0.5818057	0.3730827	0.3519569	0.7306728	0.6232324	0.6418199	0.4496443	0.8270283	0.5670251	0.2134745	0.6591465	0.7015136	0.7287871	0.0229060	0.3391652	0.0677330	0.2627070	0.3724741	0.5109286	0.6763163	0.5087087	0.6423957	0.4317052	0.2643458	0.7187843	0.2616233	0.3743208	0.5805632	0.0280958	0.7352493	0.3366925	0.5048573	0.6674738	0.2012368	0.8084502
200	0.0429656	0.6248199	0.2125919	0.2005901	0.9255017	0.0491984	0.6551278	0.5982928	0.7094926	0.6327182	0.1728362	0.5676557	0.7147814	0.0191370	0.7414614	0.5892369	0.3681131	0.2515670	0.7794663	0.7265582	0.6467202	0.3809677	0.7010953	0.6051992	0.1335800	0.6716888	0.6377013	0.7453816	0.0187345	0.2929889	0.0451275	0.3376208	0.3498632	0.6069810	0.6723239	0.5582254	0.6325166	0.3958963	0.3288928	0.6786556	0.2286887	0.3248196	0.6396509	0.0402234	0.7297459	0.3014763	0.4644924	0.6400118	0.2030317	0.7695468
