"Time"	YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
100	0.0865671	1.0000000	0.2601161	0.2379328	0.5559309	0.0459290	0.3367564	0.7303481	0.9912205	1.0000000	0.7420318	0.9843038	0.6590032	0.4867182	0.4964592	0.6659861	0.0548179	0.8083445	0.9765576	0.9824804	0.9152924	0.8371629	0.9984770	0.5234049	0.1772332	0.9970368	0.9171644	0.9870783	0.6288541	0.4222235	0.6513437	0.3449442	0.5013217	0.9553067	0.9998090	0.8669628	0.5692484	0.5893949	0.4859652	0.9997480	0.2769338	0.5371354	0.7872005	0.0149176	0.9758533	0.5928476	0.7505461	0.9029298	0.5364424	0.2302557
150	0.0865671	1.0000000	0.3053502	0.2045118	0.5298009	0.0477125	0.2933129	0.7686274	0.9911803	1.0000000	0.7356530	0.9083117	0.6203816	0.5117078	0.5022333	0.6028424	0.0554493	0.8329234	0.9765548	0.9538315	0.9152918	0.8699373	0.9927611	0.5490879	0.1749285	0.9928823	0.9144657	0.9870783	0.6633961	0.4222235	0.6901494	0.3657422	0.4484075	0.9595376	0.9994959	0.8803612	0.5177767	0.5893959	0.4639313	0.9997480	0.2587364	0.3435267	0.8083056	0.0133204	0.9754651	0.5265656	0.7106701	0.8811410	0.5550417	0.2035194
200	0.0865671	1.0000000	0.3151339	0.1967417	0.5226472	0.0503627	0.2806626	0.7924289	0.9910569	1.0000000	0.7166711	0.7768910	0.6050018	0.5075851	0.5201039	0.5559865	0.0571088	0.8403150	0.9765458	0.9132053	0.9152901	0.8873378	0.9795661	0.5557388	0.1682709	0.9870923	0.9069703	0.9870775	0.6727081	0.4222235	0.7041469	0.3910154	0.4101345	0.9626637	0.9990801	0.8884827	0.4881033	0.5893976	0.4433919	0.9997481	0.2466827	0.2263613	0.8317144	0.0157635	0.9742443	0.4485698	0.6722075	0.8560011	0.5610240	0.1976472
250	0.0865671	1.0000000	0.3149076	0.1949352	0.5206887	0.0524618	0.2769649	0.8043995	0.9908567	1.0000000	0.6880366	0.6762451	0.5988651	0.4916555	0.5487120	0.5305885	0.0596014	0.8425452	0.9765304	0.8824780	0.9152873	0.8959216	0.9661650	0.5574611	0.1585544	0.9827492	0.8986074	0.9870751	0.6752184	0.4222235	0.7095236	0.4124729	0.3901746	0.9661891	0.9987274	0.8939014	0.4717268	0.5894001	0.4316380	0.9997481	0.2383845	0.1676239	0.8499220	0.0187466	0.9722183	0.3929396	0.6446911	0.8355467	0.5629482	0.1963575
300	0.0865671	1.0000000	0.3134458	0.1945152	0.5201525	0.0535682	0.2758728	0.8097803	0.9906494	1.0000000	0.6608810	0.6254189	0.5964060	0.4764512	0.5781838	0.5194725	0.0619781	0.8432241	0.9765136	0.8659864	0.9152844	0.8997904	0.9579910	0.5579072	0.1495109	0.9805617	0.8933968	0.9870707	0.6758952	0.4222235	0.7116939	0.4271378	0.3818819	0.9690827	0.9985036	0.8971980	0.4637258	0.5894024	0.4266720	0.9997481	0.2330607	0.1405485	0.8615354	0.0209627	0.9700561	0.3622116	0.6282013	0.8243899	0.5635671	0.1960742
350	0.0865671	1.0000000	0.3124504	0.1944176	0.5200057	0.0539991	0.2755444	0.8120450	0.9904934	1.0000000	0.6418845	0.6044036	0.5954151	0.4658627	0.6009056	0.5152830	0.0636056	0.8434339	0.9765000	0.8588992	0.9152822	0.9014078	0.9544164	0.5580227	0.1432128	0.9797481	0.8911962	0.9870651	0.6760776	0.4222235	0.7125970	0.4358424	0.3790916	0.9708799	0.9983849	0.8990150	0.4602795	0.5894043	0.4250664	0.9997481	0.2299180	0.1286393	0.8681027	0.0223109	0.9683645	0.3477369	0.6193307	0.8196133	0.5637661	0.1960120
400	0.0865671	1.0000000	0.3119357	0.1943949	0.5199655	0.0541181	0.2754435	0.8129508	0.9904011	1.0000000	0.6310808	0.5965755	0.5950142	0.4595552	0.6152694	0.5138789	0.0644706	0.8434999	0.9764913	0.8564225	0.9152809	0.9020481	0.9532713	0.5580526	0.1396237	0.9795402	0.8905648	0.9870594	0.6761268	0.4222235	0.7129747	0.4405284	0.3784162	0.9717903	0.9983284	0.8999412	0.4589774	0.5894054	0.4247356	0.9997481	0.2281915	0.1235590	0.8715282	0.0230473	0.9673101	0.3417429	0.6148783	0.8178156	0.5638301	0.1959983
450	0.0865671	1.0000000	0.3116988	0.1943896	0.5199545	0.0541283	0.2754119	0.8132940	0.9903562	1.0000000	0.6258540	0.5938259	0.5948520	0.4561478	0.6230936	0.5134580	0.0648398	0.8435209	0.9764866	0.8557949	0.9152803	0.9022933	0.9530797	0.5580603	0.1378810	0.9795329	0.8905108	0.9870548	0.6761401	0.4222235	0.7131310	0.4428749	0.3783936	0.9721766	0.9983034	0.9003850	0.4585626	0.5894060	0.4247724	0.9997481	0.2272977	0.1214389	0.8732102	0.0234239	0.9667607	0.3395779	0.6127461	0.8171831	0.5638507	0.1959953
500	0.0865671	1.0000000	0.3115966	0.1943884	0.5199515	0.0541129	0.2754021	0.8134153	0.9903381	1.0000000	0.6236890	0.5928920	0.5947866	0.4544323	0.6268515	0.5133481	0.0649625	0.8435276	0.9764845	0.8557680	0.9152801	0.9023861	0.9531594	0.5580623	0.1371566	0.9795680	0.8905971	0.9870515	0.6761436	0.4222235	0.7131946	0.4439838	0.3785027	0.9723097	0.9982928	0.9005869	0.4584685	0.5894063	0.4248651	0.9997481	0.2268575	0.1205687	0.8739960	0.0236082	0.9665171	0.3389390	0.6117584	0.8169679	0.5638574	0.1959947
550	0.0865671	1.0000000	0.2927982	0.8127030	0.8685756	0.0540198	0.7884842	0.7863489	0.9903326	1.0000000	0.6229734	0.8268615	0.8385502	0.4394647	0.6284268	0.5860035	0.0611981	0.5714236	0.9764837	0.8566109	0.9152800	0.7795529	0.9537128	0.1750790	0.1369159	0.9797629	0.8911080	0.9870495	0.2008498	0.4222235	0.3056519	0.4430825	0.5035306	0.8688953	0.9988665	0.7687277	0.7054797	0.5894064	0.4253494	0.9997481	0.3099965	0.2035895	0.8733816	0.0588464	0.9664288	0.3397223	0.6415931	0.8607176	0.3840742	0.7502338
600	0.0865671	1.0000000	0.2191913	0.9564552	0.9640195	0.0524303	0.9377582	0.7353100	0.9903533	1.0000000	0.6248035	0.9553122	0.9355660	0.4085740	0.6270431	0.6861328	0.0603853	0.4896559	0.9764849	0.8739304	0.9152804	0.6982309	0.9627951	0.0759016	0.1375219	0.9831181	0.8987643	0.9870483	0.0727187	0.4222235	0.1669785	0.4297388	0.5480150	0.8508938	0.9995281	0.7318602	0.8058065	0.5894056	0.4343049	0.9997481	0.3446464	0.4394786	0.8636912	0.0628204	0.9665981	0.3623506	0.7006480	0.8950733	0.3262485	0.8719641
650	0.0865671	1.0000000	0.1734211	0.9898763	0.9901495	0.0494268	0.9812304	0.7030593	0.9904810	1.0000000	0.6377289	0.9882984	0.9741998	0.3944173	0.6142506	0.7290807	0.0585117	0.4650620	0.9764943	0.9151807	0.9152824	0.6541864	0.9789506	0.0502186	0.1417852	0.9895656	0.9094758	0.9870483	0.0381768	0.4222235	0.1151016	0.4041767	0.5995047	0.8444362	0.9998031	0.7088073	0.8645796	0.5894034	0.4548638	0.9997481	0.3657854	0.6167335	0.8432635	0.0616956	0.9677908	0.4270487	0.7405459	0.9125189	0.3076494	0.8987003
700	0.0865671	1.0000000	0.1562956	0.9976463	0.9973032	0.0472566	0.9939477	0.6873661	0.9907045	1.0000000	0.6638767	0.9965348	0.9896093	0.3964101	0.5876041	0.7403668	0.0556770	0.4576357	0.9765115	0.9517507	0.9152858	0.6334751	0.9899160	0.0435677	0.1503979	0.9942882	0.9147668	0.9870503	0.0288648	0.4222235	0.0956327	0.3785229	0.6522728	0.8373498	0.9999020	0.6903692	0.9041773	0.5894005	0.4740729	0.9997481	0.3811340	0.7098999	0.8205283	0.0604184	0.9699997	0.5004460	0.7617677	0.9204569	0.3016671	0.9045725
750	0.0865671	1.0000000	0.1510862	0.9994528	0.9992617	0.0461825	0.9977040	0.6803514	0.9909170	1.0000000	0.6926318	0.9985937	0.9957665	0.4038973	0.5572195	0.7408694	0.0532909	0.4553757	0.9765289	0.9726904	0.9152887	0.6244733	0.9952859	0.0418454	0.1600025	0.9966357	0.9166236	0.9870549	0.0263544	0.4222235	0.0882461	0.3596590	0.6907219	0.8304787	0.9999369	0.6775311	0.9284265	0.5893981	0.4859988	0.9997481	0.3917338	0.7532458	0.8023535	0.0595997	0.9722329	0.5537993	0.7721662	0.9238590	0.2997430	0.9058623
800	0.0865671	1.0000000	0.1497993	0.9998728	0.9997979	0.0457236	0.9988297	0.6773524	0.9910633	1.0000000	0.7148283	0.9991125	0.9982301	0.4108494	0.5323963	0.7391157	0.0518225	0.4546802	0.9765417	0.9827011	0.9152906	0.6207596	0.9976549	0.0413993	0.1675937	0.9976378	0.9172169	0.9870607	0.0256777	0.4222235	0.0854111	0.3480280	0.7127958	0.8255417	0.9999492	0.6698205	0.9417035	0.5893965	0.4919992	0.9997481	0.3983714	0.7722593	0.7904687	0.0591484	0.9738701	0.5850724	0.7770566	0.9252668	0.2991241	0.9061455
850	0.0865671	1.0000000	0.1496005	0.9999704	0.9999447	0.0455394	0.9991737	0.6761136	0.9911472	1.0000000	0.7286415	0.9992449	0.9992166	0.4156277	0.5157993	0.7375907	0.0510603	0.4544632	0.9765496	0.9871139	0.9152916	0.6192856	0.9986599	0.0412838	0.1724274	0.9980387	0.9174035	0.9870663	0.0254952	0.4222235	0.0843160	0.3416127	0.7235648	0.8226739	0.9999536	0.6656666	0.9483669	0.5893955	0.4946626	0.9997481	0.4021806	0.7803092	0.7836536	0.0589169	0.9748670	0.6014472	0.7792965	0.9258353	0.2989250	0.9062078
900	0.0865671	1.0000000	0.1496339	0.9999931	0.9999849	0.0454683	0.9992812	0.6756163	0.9911900	1.0000000	0.7361389	0.9992791	0.9996120	0.4184581	0.5060347	0.7366637	0.0507026	0.4543943	0.9765539	0.9889679	0.9152921	0.6187181	0.9990776	0.0412539	0.1750980	0.9981927	0.9174626	0.9870708	0.0254460	0.4222235	0.0838925	0.3383358	0.7282337	0.8212258	0.9999551	0.6635966	0.9514916	0.5893950	0.4957427	0.9997481	0.4042201	0.7836364	0.7800844	0.0588033	0.9754068	0.6094390	0.7803023	0.9260605	0.2988610	0.9062214
950	0.0865671	1.0000000	0.1496845	0.9999984	0.9999959	0.0454418	0.9993157	0.6754213	0.9912102	1.0000000	0.7398494	0.9992882	0.9997705	0.4199858	0.5007670	0.7361786	0.0505455	0.4543721	0.9765561	0.9897173	0.9152923	0.6185049	0.9992484	0.0412462	0.1764364	0.9982494	0.9174814	0.9870740	0.0254328	0.4222235	0.0837291	0.3367540	0.7300763	0.8205602	0.9999557	0.6626226	0.9528769	0.5893948	0.4961480	0.9997481	0.4052542	0.7849879	0.7783336	0.0587492	0.9756765	0.6131444	0.7807469	0.9261484	0.2988404	0.9062244
1000	0.0865671	1.0000000	0.1497163	0.9999996	0.9999989	0.0454324	0.9993271	0.6753464	0.9912192	1.0000000	0.7415662	0.9992906	0.9998340	0.4207584	0.4980976	0.7359456	0.0504800	0.4543647	0.9765571	0.9900088	0.9152924	0.6184263	0.9993172	0.0412442	0.1770611	0.9982693	0.9174875	0.9870760	0.0254292	0.4222235	0.0836664	0.3360231	0.7307442	0.8202742	0.9999559	0.6621838	0.9534620	0.5893947	0.4962884	0.9997481	0.4057561	0.7855298	0.7775161	0.0587240	0.9758034	0.6147929	0.7809409	0.9261823	0.2988338	0.9062251

0	0.0865671	1.0000000	0.1497449	1.0000000	1.0000000	0.0454281	0.9993329	0.6753024	0.9912254	1.0000000	0.7428197	0.9992916	0.9998716	0.4214133	0.4958323	0.7357653	0.0504387	0.4543611	0.9765579	0.9901748	0.9152925	0.6183821	0.9993615	0.0412435	0.1775212	0.9982781	0.9174901	0.9870771	0.0254279	0.4222236	0.0836278	0.3354677	0.7310429	0.8200885	0.9999561	0.6618629	0.9538408	0.5893946	0.4963461	0.9997479	0.4061692	0.7858837	0.7768889	0.0587032	0.9758988	0.6159908	0.7810867	0.9262032	0.2988307	0.9062253
50	0.0367189	0.3195176	0.1633474	1.0000000	1.0000000	0.0266894	0.9993959	0.6742273	0.9914032	1.0000000	0.7766976	0.9992916	0.9999077	0.4214645	0.4687153	0.7357437	0.0476909	0.4543315	0.9765697	0.9899885	0.9152948	0.7870171	0.5577013	0.4362995	0.1900901	0.9982434	0.8864576	0.9870781	0.0254278	0.5274819	0.0836278	0.3354244	0.7312847	0.8660272	0.9999378	0.6618276	0.6806535	0.5904217	0.4959763	0.9996651	0.2840105	0.7858837	0.7769476	0.0587031	0.9783108	0.4839857	0.5441848	0.9069644	0.2476976	0.5943938
100	0.0338313	0.1389685	0.2033448	1.0000000	1.0000000	0.0152725	0.9996487	0.6690432	0.9921197	1.0000000	0.8988874	0.9992916	0.9999597	0.4223687	0.3210716	0.7352983	0.0386247	0.4542209	0.9766190	0.9871111	0.9153025	0.8429784	0.3887319	0.5356819	0.2910596	0.9977650	0.7602832	0.9870826	0.0254277	0.7675760	0.0836278	0.3345761	0.7534895	0.8259406	0.9998023	0.6611060	0.5780896	0.5915639	0.4915185	0.9961522	0.2406775	0.7858837	0.7760610	0.0587030	0.9863503	0.4245937	0.5024085	0.9030333	0.1631408	0.5404487
150	0.0551672	0.0910643	0.2401806	1.0000000	1.0000000	0.0132823	0.9998363	0.6640233	0.9926533	1.0000000	0.9650444	0.9992916	0.9999836	0.4251526	0.1796692	0.7340043	0.0336533	0.4541460	0.9766584	0.9768606	0.9153067	0.8615892	0.3235783	0.5618321	0.4679381	0.9962398	0.6305468	0.9870947	0.0254276	0.8997630	0.0836278	0.3320394	0.8783666	0.7191107	0.9993126	0.6590278	0.5345001	0.5918586	0.4805884	0.9546219	0.2258234	0.7858837	0.7731962	0.0587030	0.9928759	0.3834055	0.5133778	0.9022300	0.1485402	0.5255466
200	0.0816173	0.0783542	0.2608578	1.0000000	1.0000000	0.0193301	0.9999148	0.6616937	0.9928713	1.0000000	0.9846153	0.9992916	0.9999933	0.4288271	0.1065944	0.7324071	0.0322964	0.4541161	0.9766771	0.9584130	0.9153079	0.8677495	0.2973585	0.5711780	0.5897092	0.9937145	0.5643391	0.9871097	0.0254276	0.9573238	0.0836278	0.3288090	0.9596298	0.6279247	0.9983553	0.6564891	0.5114201	0.5912917	0.4672349	0.8319192	0.2211897	0.7858837	0.7694805	0.0587030	0.9957343	0.3443691	0.5241311	0.9020659	0.2003688	0.5095605
250	0.0996171	0.0749818	0.2698591	1.0000000	1.0000000	0.0445069	0.9998884	0.6636997	0.9927723	1.0000000	0.9798381	0.9992916	0.9999952	0.4316483	0.1085673	0.7313151	0.0341739	0.4541229	0.9766750	0.9379168	0.9153072	0.8697065	0.2858651	0.5774394	0.5155804	0.9910433	0.5376251	0.9871217	0.0254276	0.9818434	0.0836278	0.3264637	0.9853892	0.6144875	0.9973857	0.6547661	0.4974230	0.5899622	0.4562883	0.7141983	0.2199244	0.7858837	0.7667268	0.0587030	0.9941030	0.3107240	0.5297702	0.9020324	0.2687513	0.4933216
300	0.1086169	0.0740871	0.2732771	1.0000000	1.0000000	0.0832823	0.9995030	0.6725610	0.9916582	1.0000000	0.8262455	0.9992916	0.9998940	0.4317105	0.3146408	0.7315842	0.0496406	0.4542887	0.9766033	0.9215322	0.9152949	0.8696940	0.2814233	0.5821417	0.2957484	0.9889910	0.5269987	0.9871255	0.0254278	0.9922561	0.0836278	0.3266797	0.9924951	0.7252205	0.9967801	0.6551874	0.4889502	0.5885165	0.4492857	0.6438955	0.2192585	0.7858837	0.7666321	0.0587030	0.9813118	0.2865133	0.5323557	0.9020255	0.3201952	0.4818597
350	0.1124324	0.0738497	0.2744737	1.0000000	1.0000000	0.1155178	0.9981592	0.6860481	0.9881563	1.0000000	0.5979902	0.9992916	0.9981723	0.4272534	0.6191018	0.7338592	0.0976224	0.4550462	0.9763329	0.9105036	0.9152286	0.8671152	0.2808345	0.5850433	0.1500389	0.9877240	0.5225954	0.9871064	0.0254284	0.9966742	0.0836278	0.3309286	0.9943887	0.7860128	0.9964944	0.6588281	0.4841211	0.5874722	0.4454708	0.6083770	0.2179442	0.7858837	0.7709383	0.0587030	0.9482005	0.2713679	0.5334794	0.9020241	0.3501632	0.4755557
400	0.1139048	0.0737867	0.2748708	1.0000000	1.0000000	0.1344545	0.9958073	0.6987114	0.9824966	1.0000000	0.5054460	0.9992916	0.9897744	0.4185468	0.8080323	0.7376189	0.1670575	0.4566392	0.9758297	0.9022413	0.9150758	0.8616871	0.2814101	0.5865368	0.0855406	0.9870492	0.5207281	0.9870394	0.0254293	0.9985480	0.0836278	0.3387397	0.9948829	0.8018209	0.9963789	0.6650450	0.4815470	0.5868938	0.4436181	0.5916994	0.2157792	0.7858837	0.7793331	0.0587030	0.9030369	0.2627827	0.5339539	0.9020238	0.3652564	0.4725961
450	0.1144408	0.0737700	0.2749978	1.0000000	1.0000000	0.1435987	0.9932715	0.7076981	0.9767481	1.0000000	0.4747010	0.9992916	0.9728474	0.4080611	0.9006148	0.7415472	0.2267671	0.4585643	0.9752554	0.8945085	0.9148847	0.8553604	0.2820049	0.5872140	0.0597457	0.9867241	0.5199386	0.9869142	0.0254302	0.9993425	0.0836278	0.3477783	0.9950083	0.8051971	0.9963361	0.6718327	0.4802526	0.5866302	0.4428021	0.5841638	0.2132716	0.7858837	0.7889768	0.0587030	0.8629914	0.2582489	0.5341508	0.9020238	0.3721779	0.4713439
500	0.1146285	0.0737655	0.2750372	1.0000000	1.0000000	0.1475229	0.9912921	0.7130808	0.9724585	1.0000000	0.4647596	0.9992916	0.9534914	0.3984293	0.9431350	0.7447000	0.2644417	0.4601752	0.9747815	0.8877446	0.9147258	0.8501973	0.2823971	0.5874956	0.0496172	0.9865781	0.5196101	0.9867517	0.0254308	0.9996794	0.0836278	0.3557988	0.9950385	0.8059822	0.9963211	0.6775467	0.4796318	0.5865279	0.4424719	0.5808333	0.2110028	0.7858837	0.7973496	0.0587030	0.8355600	0.2559773	0.5342316	0.9020238	0.3751507	0.4708507
550	0.2321638	0.7542468	0.2439825	1.0000000	1.0000000	0.4714514	0.9812699	0.7298238	0.9519341	1.0000000	0.4256843	0.9992916	0.7292351	0.3905195	0.9689601	0.7470226	0.4407387	0.4697724	0.9726157	0.8283349	0.9133448	0.6481287	0.7231222	0.2726096	0.0416716	0.9868785	0.6172263	0.9865714	0.0254339	0.9857887	0.0836278	0.3622558	0.7954104	0.7070148	0.9983863	0.6820056	0.7309744	0.5725437	0.4443790	0.7387090	0.3272917	0.7858837	0.7708489	0.0587030	0.7114638	0.3482071	0.7750809	0.9212625	0.4948250	0.7077763
600	0.1519829	0.9347955	0.1939342	1.0000000	1.0000000	0.5583893	0.9165879	0.7741830	0.8466222	1.0000000	0.4176568	0.9992916	0.3277482	0.3758672	0.9865217	0.7504913	0.7747343	0.5407912	0.9577262	0.5778271	0.8988018	0.4559936	0.8937497	0.1813260	0.0341991	0.9896661	0.7888848	0.9858703	0.0254498	0.8315914	0.0836278	0.3751288	0.6501625	0.6919366	0.9994653	0.6914416	0.8337330	0.5706176	0.4829448	0.8877194	0.3641265	0.7858837	0.7830962	0.0587030	0.5714349	0.4146991	0.8115274	0.9251937	0.5316614	0.7676444
650	0.1118643	0.9826996	0.1670540	1.0000000	1.0000000	0.3555668	0.8673062	0.7966691	0.7785943	1.0000000	0.4396907	0.9992916	0.1568363	0.3509109	0.9939108	0.7526023	0.8583015	0.5957252	0.9448084	0.4769074	0.8871835	0.3563282	0.9592873	0.1069560	0.0314729	0.9933870	0.8711161	0.9835200	0.0254603	0.6465762	0.0836278	0.3972550	0.6490853	0.7472366	0.9998053	0.7067731	0.8869986	0.5805189	0.5271974	0.9518271	0.3696126	0.7858837	0.8240658	0.0587030	0.5415743	0.4829077	0.8024787	0.9259969	0.4651657	0.8309741
700	0.0958131	0.9954098	0.1559569	1.0000000	1.0000000	0.1714416	0.9008187	0.7862962	0.8260365	1.0000000	0.4551141	0.9992916	0.1480912	0.3298020	0.9963354	0.7528933	0.7682756	0.5595573	0.9513741	0.5059827	0.8987625	0.3890719	0.9843730	0.0679844	0.0313973	0.9959123	0.9018068	0.9805626	0.0254530	0.5316673	0.0836278	0.4153492	0.6776273	0.8243698	0.9999100	0.7180624	0.9178449	0.5862304	0.5056664	0.9792636	0.3666988	0.7858837	0.8479796	0.0587030	0.5686261	0.5369694	0.7923003	0.9261611	0.3913465	0.8720491
750	0.0898309	0.9987821	0.1518536	1.0000000	1.0000000	0.0906550	0.9521793	0.7547416	0.9079434	1.0000000	0.4625682	0.9992916	0.4586535	0.3240952	0.9933073	0.7544933	0.5044427	0.5024859	0.9634350	0.7302260	0.9097019	0.4925926	0.9939348	0.0514535	0.0347360	0.9972178	0.9123678	0.9798749	0.0254407	0.4726859	0.0836278	0.4188163	0.7020406	0.8707807	0.9999420	0.7191737	0.9353506	0.5882551	0.4943214	0.9909947	0.3661917	0.7858837	0.8539486	0.0587030	0.6634143	0.5729042	0.7863386	0.9261946	0.3434059	0.8922484
800	0.0876900	0.9996769	0.1504326	1.0000000	1.0000000	0.0610967	0.9810418	0.7215066	0.9580615	1.0000000	0.4679645	0.9992916	0.7666317	0.3352064	0.9690923	0.7547844	0.2399384	0.4720371	0.9708875	0.8953574	0.9137743	0.5673113	0.9975135	0.0450096	0.0466794	0.9978208	0.9158554	0.9814262	0.0254330	0.4447571	0.0836278	0.4072725	0.7169154	0.8857993	0.9999518	0.7106116	0.9447544	0.5889486	0.4939837	0.9960083	0.3709880	0.7858837	0.8456789	0.0587030	0.7916106	0.5938696	0.7834060	0.9262014	0.3184684	0.9008730
850	0.0869458	0.9999143	0.1499624	1.0000000	1.0000000	0.0507922	0.9928095	0.6982712	0.9792816	1.0000000	0.4915247	0.9992916	0.9057007	0.3563736	0.8881779	0.7517323	0.1136996	0.4603701	0.9742811	0.9576017	0.9149066	0.6002980	0.9987825	0.0425998	0.0734674	0.9980857	0.9169768	0.9834364	0.0254298	0.4320918	0.0836278	0.3879544	0.7246443	0.8777957	0.9999548	0.6971714	0.9495429	0.5892155	0.4950669	0.9981506	0.3793492	0.7858837	0.8292594	0.0587030	0.8861277	0.6051131	0.7820762	0.9262028	0.3069779	0.9042656
900	0.0866928	0.9999773	0.1498121	1.0000000	1.0000000	0.0472524	0.9970700	0.6855426	0.9870635	1.0000000	0.5600574	0.9992916	0.9621918	0.3785349	0.7612124	0.7469040	0.0707731	0.4563575	0.9756694	0.9790533	0.9151944	0.6123697	0.9991964	0.0417226	0.1094352	0.9981988	0.9173307	0.9849869	0.0254285	0.4264931	0.0836278	0.3689760	0.7282908	0.8575421	0.9999557	0.6841379	0.9518725	0.5893238	0.4957681	0.9990657	0.3881558	0.7858837	0.8116105	0.0587030	0.9362707	0.6108156	0.7814998	0.9262031	0.3020691	0.9055308
950	0.0866083	0.9999940	0.1497653	1.0000000	1.0000000	0.0460446	0.9985520	0.6795440	0.9897824	1.0000000	0.6393988	0.9992916	0.9848272	0.3960262	0.6479070	0.7424629	0.0571940	0.4550222	0.9762154	0.9863732	0.9152667	0.6164543	0.9993201	0.0414099	0.1402424	0.9982461	0.9174409	0.9859623	0.0254281	0.4240568	0.0836278	0.3546712	0.7299033	0.8392410	0.9999560	0.6744094	0.9529637	0.5893673	0.4961042	0.9994566	0.3952760	0.7858837	0.7973911	0.0587030	0.9592694	0.6135928	0.7812568	0.9262032	0.3000774	0.9059852
1000	0.0865805	0.9999984	0.1497510	1.0000000	1.0000000	0.0456351	0.9990628	0.6769729	0.9907233	1.0000000	0.6930044	0.9992916	0.9938710	0.4075929	0.5741646	0.7393618	0.0527626	0.4545808	0.9764268	0.9888721	0.9152853	0.6177809	0.9993535	0.0413004	0.1595911	0.9982654	0.9174749	0.9865125	0.0254279	0.4230069	0.0836278	0.3455764	0.7305844	0.8284547	0.9999560	0.6683214	0.9534588	0.5893844	0.4962489	0.9996236	0.4001152	0.7858837	0.7879153	0.0587030	0.9691327	0.6149034	0.7811561	0.9262032	0.2992989	0.9061439

0	0.0865671	1.0000000	0.1497449	1.0000000	1.0000000	0.0454281	0.9993329	0.6753024	0.9912254	1.0000000	0.7428197	0.9992916	0.9998716	0.4214133	0.4958323	0.7357653	0.0504387	0.4543611	0.9765579	0.9901748	0.9152925	0.6183821	0.9993615	0.0412435	0.1775212	0.9982781	0.9174901	0.9870771	0.0254279	0.4222236	0.0836278	0.3354677	0.7310429	0.8200885	0.9999561	0.6618629	0.9538408	0.5893946	0.4963461	0.9997479	0.4061692	0.7858837	0.7768889	0.0587032	0.9758988	0.6159908	0.7810867	0.9262032	0.2988307	0.9062253
50	0.0865671	1.0000000	0.1794425	0.4929557	1.0000000	0.0454567	0.9993329	0.7369631	0.9912254	1.0000000	0.3847048	0.9987846	0.9998745	0.1594100	0.7966158	0.8528407	0.4865738	0.4543611	0.9231381	0.9897654	0.9152925	0.6183819	0.9993253	0.6072651	0.1775207	0.9982049	0.9174781	0.9870780	0.0254279	0.4222235	0.0835474	0.3445137	0.7282662	0.8200927	0.9999561	0.7335979	0.9531397	0.5893949	0.4955764	0.9997480	0.4022769	0.7592662	0.7866828	0.0587031	0.9758997	0.6146042	0.7810867	0.9261932	0.2988307	0.9062253
100	0.0865671	1.0000000	0.2763986	0.3750727	1.0000000	0.0459876	0.9993309	0.7499308	0.9912200	1.0000000	0.2753666	0.9950583	0.9998751	0.0689339	0.9171318	0.8815360	0.5409601	0.4543620	0.9040228	0.9815683	0.9152924	0.6183773	0.9983430	0.7538422	0.1772065	0.9968948	0.9171076	0.9870783	0.0254279	0.4222235	0.0832341	0.3657486	0.6932449	0.8203849	0.9999561	0.7596359	0.9423747	0.5893956	0.4850116	0.9997480	0.3927166	0.6741015	0.8083258	0.0587030	0.9758489	0.5905303	0.7810867	0.9260737	0.2988307	0.9062253
150	0.0865671	1.0000000	0.3588902	0.3476661	1.0000000	0.0484924	0.9993134	0.7528518	0.9911715	1.0000000	0.2360436	0.9857997	0.9998694	0.0372882	0.9654483	0.8895796	0.5480654	0.4543705	0.8971797	0.9428504	0.9152917	0.6183354	0.9891739	0.7917999	0.1744436	0.9911360	0.9122892	0.9870783	0.0254279	0.4222235	0.0828143	0.3823151	0.6181462	0.8228169	0.9999561	0.7709600	0.9099625	0.5893965	0.4574111	0.9997480	0.3847665	0.5958544	0.8242576	0.0587030	0.9753811	0.5079955	0.7810867	0.9256182	0.2988307	0.9062253
200	0.0865671	1.0000000	0.3994880	0.3412943	1.0000000	0.0539194	0.9992436	0.7541720	0.9909814	1.0000000	0.2026902	0.9755107	0.9998422	0.0261444	0.9849145	0.8920760	0.5501570	0.4544051	0.8947185	0.8752551	0.9152890	0.6181660	0.9564655	0.8016294	0.1647241	0.9797200	0.8882813	0.9870773	0.0254279	0.4222235	0.0824922	0.3914873	0.5460206	0.8308567	0.9999561	0.7757743	0.8650028	0.5893982	0.4249876	0.9997481	0.3800226	0.5511369	0.8327334	0.0587030	0.9735255	0.3963329	0.7810867	0.9249758	0.2988307	0.9062253
